bear,year,day,julinaday,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33505,15,324,15324,20.11.2015,7,:03,7:03:00,31.42539,-88.1981
33505,15,324,15324,20.11.2015,11,:03,11:03:00,31.42536,-88.19789
33505,15,324,15324,20.11.2015,13,:02,13:02:00,31.42546,-88.19807
33505,15,324,15324,20.11.2015,16,:01,16:01:00,31.42516,-88.19789
33505,15,324,15324,20.11.2015,17,:01,17:01:00,31.42135,-88.18956
33505,15,324,15324,20.11.2015,18,:01,18:01:00,31.42117,-88.18947
33505,15,324,15324,20.11.2015,19,:01,19:01:00,31.42158,-88.19208
33505,15,324,15324,20.11.2015,20,:00,20:00:00,31.42117,-88.1891
33505,15,324,15324,20.11.2015,21,:01,21:01:00,31.42116,-88.18957
33505,15,324,15324,20.11.2015,22,:00,22:00:00,31.4212,-88.18917
33505,15,324,15324,20.11.2015,23,:01,23:01:00,31.42116,-88.1891
33505,15,325,15325,21.11.2015,0,:00,0:00:00,31.42127,-88.18906
33505,15,325,15325,21.11.2015,1,:00,1:00:00,31.42092,-88.18932
33505,15,325,15325,21.11.2015,2,:01,2:01:00,31.42066,-88.18928
33505,15,325,15325,21.11.2015,3,:00,3:00:00,31.42111,-88.18908
33505,15,325,15325,21.11.2015,4,:01,4:01:00,31.42105,-88.18914
33505,15,325,15325,21.11.2015,6,:00,6:00:00,31.4202,-88.18897
33505,15,325,15325,21.11.2015,7,:03,7:03:00,31.41956,-88.18803
33505,15,325,15325,21.11.2015,9,:03,9:03:00,31.42242,-88.20248
33505,15,325,15325,21.11.2015,10,:00,10:00:00,31.42245,-88.20252
33505,15,325,15325,21.11.2015,12,:01,12:01:00,31.42244,-88.2024
33505,15,325,15325,21.11.2015,14,:01,14:01:00,31.42239,-88.2025
33505,15,325,15325,21.11.2015,15,:00,15:00:00,31.42238,-88.20253
33505,15,325,15325,21.11.2015,16,:00,16:00:00,31.42333,-88.20098
33505,15,325,15325,21.11.2015,18,:02,18:02:00,31.40911,-88.21682
33505,15,325,15325,21.11.2015,19,:02,19:02:00,31.40256,-88.22021
33505,15,325,15325,21.11.2015,20,:00,20:00:00,31.39885,-88.22583
33505,15,325,15325,21.11.2015,21,:00,21:00:00,31.3969,-88.22863
33505,15,325,15325,21.11.2015,22,:00,22:00:00,31.3968,-88.22865
33505,15,325,15325,21.11.2015,23,:02,23:02:00,31.39703,-88.22859
33505,15,326,15326,22.11.2015,0,:00,0:00:00,31.39679,-88.22889
33505,15,326,15326,22.11.2015,1,:01,1:01:00,31.39682,-88.22824
33505,15,326,15326,22.11.2015,2,:01,2:01:00,31.39669,-88.22728
33505,15,326,15326,22.11.2015,3,:00,3:00:00,31.39689,-88.22725
33505,15,326,15326,22.11.2015,5,:01,5:01:00,31.39679,-88.22751
33505,15,326,15326,22.11.2015,6,:01,6:01:00,31.39608,-88.2275
33505,15,326,15326,22.11.2015,7,:01,7:01:00,31.39613,-88.22689
33505,15,326,15326,22.11.2015,8,:02,8:02:00,31.3961,-88.22693
33505,15,326,15326,22.11.2015,10,:01,10:01:00,31.39594,-88.22671
33505,15,326,15326,22.11.2015,12,:01,12:01:00,31.39614,-88.22692
33505,15,326,15326,22.11.2015,14,:01,14:01:00,31.39614,-88.22694
33505,15,326,15326,22.11.2015,15,:01,15:01:00,31.39623,-88.22693
33505,15,326,15326,22.11.2015,16,:00,16:00:00,31.39626,-88.22789
33505,15,326,15326,22.11.2015,18,:03,18:03:00,31.38919,-88.22628
33505,15,326,15326,22.11.2015,19,:01,19:01:00,31.37986,-88.22912
33505,15,326,15326,22.11.2015,20,:01,20:01:00,31.37946,-88.22993
33505,15,326,15326,22.11.2015,21,:00,21:00:00,31.37957,-88.22959
33505,15,326,15326,22.11.2015,22,:02,22:02:00,31.37942,-88.23143
33505,15,326,15326,22.11.2015,23,:00,23:00:00,31.37941,-88.23145
33505,15,327,15327,23.11.2015,0,:00,0:00:00,31.37936,-88.22956
33505,15,327,15327,23.11.2015,1,:00,1:00:00,31.37946,-88.22988
33505,15,327,15327,23.11.2015,2,:00,2:00:00,31.38057,-88.23973
33505,15,327,15327,23.11.2015,3,:00,3:00:00,31.38105,-88.24307
33505,15,327,15327,23.11.2015,4,:00,4:00:00,31.38111,-88.24275
33505,15,327,15327,23.11.2015,5,:00,5:00:00,31.38114,-88.24279
33505,15,327,15327,23.11.2015,6,:01,6:01:00,31.38113,-88.24294
33505,15,327,15327,23.11.2015,7,:00,7:00:00,31.38106,-88.24276
33505,15,327,15327,23.11.2015,8,:01,8:01:00,31.38111,-88.24282
33505,15,327,15327,23.11.2015,9,:00,9:00:00,31.38109,-88.24276
33505,15,327,15327,23.11.2015,10,:01,10:01:00,31.381,-88.24282
33505,15,327,15327,23.11.2015,11,:01,11:01:00,31.38101,-88.24272
33505,15,327,15327,23.11.2015,12,:01,12:01:00,31.38117,-88.24274
33505,15,327,15327,23.11.2015,16,:03,16:03:00,31.38071,-88.24428
33505,15,327,15327,23.11.2015,17,:01,17:01:00,31.38084,-88.24521
33505,15,327,15327,23.11.2015,18,:00,18:00:00,31.38072,-88.2576
33505,15,327,15327,23.11.2015,19,:00,19:00:00,31.38072,-88.25776
33505,15,327,15327,23.11.2015,20,:00,20:00:00,31.37932,-88.25918
33505,15,327,15327,23.11.2015,21,:00,21:00:00,31.37932,-88.25947
33505,15,327,15327,23.11.2015,22,:01,22:01:00,31.37753,-88.2671
33505,15,327,15327,23.11.2015,23,:00,23:00:00,31.37704,-88.26715
33505,15,328,15328,24.11.2015,0,:00,0:00:00,31.37668,-88.26692
33505,15,328,15328,24.11.2015,1,:00,1:00:00,31.37155,-88.2714
33505,15,328,15328,24.11.2015,2,:00,2:00:00,31.38518,-88.27193
33505,15,328,15328,24.11.2015,3,:00,3:00:00,31.38665,-88.27371
33505,15,328,15328,24.11.2015,4,:00,4:00:00,31.39454,-88.26466
33505,15,328,15328,24.11.2015,5,:00,5:00:00,31.39463,-88.26479
33505,15,328,15328,24.11.2015,7,:02,7:02:00,31.39461,-88.26462
33505,15,328,15328,24.11.2015,8,:01,8:01:00,31.39457,-88.26463
33505,15,328,15328,24.11.2015,9,:00,9:00:00,31.39448,-88.26471
33505,15,328,15328,24.11.2015,10,:00,10:00:00,31.39435,-88.26439
33505,15,328,15328,24.11.2015,11,:03,11:03:00,31.39449,-88.26462
33505,15,328,15328,24.11.2015,12,:01,12:01:00,31.39435,-88.26461
33505,15,328,15328,24.11.2015,14,:00,14:00:00,31.39466,-88.26448
33505,15,328,15328,24.11.2015,16,:01,16:01:00,31.39504,-88.26469
33505,15,328,15328,24.11.2015,17,:02,17:02:00,31.40827,-88.2675
33505,15,328,15328,24.11.2015,18,:00,18:00:00,31.40817,-88.26782
33505,15,328,15328,24.11.2015,19,:01,19:01:00,31.41389,-88.26279
33505,15,328,15328,24.11.2015,20,:01,20:01:00,31.41592,-88.26592
33505,15,328,15328,24.11.2015,21,:01,21:01:00,31.4188,-88.26818
33505,15,328,15328,24.11.2015,22,:00,22:00:00,31.42577,-88.27483
33505,15,328,15328,24.11.2015,23,:01,23:01:00,31.40818,-88.26775
33505,15,329,15329,25.11.2015,0,:00,0:00:00,31.4083,-88.2676
33505,15,329,15329,25.11.2015,1,:01,1:01:00,31.40756,-88.26685
33505,15,329,15329,25.11.2015,2,:00,2:00:00,31.40763,-88.26695
33505,15,329,15329,25.11.2015,3,:00,3:00:00,31.40807,-88.26795
33505,15,329,15329,25.11.2015,4,:02,4:02:00,31.40992,-88.26313
33505,15,329,15329,25.11.2015,5,:00,5:00:00,31.41007,-88.26293
33505,15,329,15329,25.11.2015,6,:01,6:01:00,31.40988,-88.263
33505,15,329,15329,25.11.2015,9,:01,9:01:00,31.41001,-88.26294
33505,15,329,15329,25.11.2015,10,:00,10:00:00,31.4101,-88.26287
33505,15,329,15329,25.11.2015,11,:01,11:01:00,31.4099,-88.26291
33505,15,329,15329,25.11.2015,12,:00,12:00:00,31.40999,-88.26284
33505,15,329,15329,25.11.2015,14,:00,14:00:00,31.40992,-88.2629
33505,15,329,15329,25.11.2015,15,:01,15:01:00,31.4099,-88.26283
33505,15,329,15329,25.11.2015,16,:00,16:00:00,31.40952,-88.26368
33505,15,329,15329,25.11.2015,17,:00,17:00:00,31.40817,-88.26781
33505,15,329,15329,25.11.2015,18,:00,18:00:00,31.40823,-88.26791
33505,15,329,15329,25.11.2015,19,:00,19:00:00,31.40751,-88.26795
33505,15,329,15329,25.11.2015,21,:01,21:01:00,31.40803,-88.2677
33505,15,329,15329,25.11.2015,22,:01,22:01:00,31.40589,-88.27804
33505,15,329,15329,25.11.2015,23,:00,23:00:00,31.39716,-88.28178
33505,15,330,15330,26.11.2015,0,:01,0:01:00,31.39442,-88.29807
33505,15,330,15330,26.11.2015,1,:00,1:00:00,31.394,-88.2983
33505,15,330,15330,26.11.2015,2,:00,2:00:00,31.38783,-88.27605
33505,15,330,15330,26.11.2015,3,:03,3:03:00,31.38463,-88.27104
33505,15,330,15330,26.11.2015,4,:00,4:00:00,31.38467,-88.26734
33505,15,330,15330,26.11.2015,5,:00,5:00:00,31.38504,-88.26757
33505,15,330,15330,26.11.2015,6,:01,6:01:00,31.38488,-88.26731
33505,15,330,15330,26.11.2015,7,:00,7:00:00,31.38496,-88.2674
33505,15,330,15330,26.11.2015,8,:01,8:01:00,31.38495,-88.2675
33505,15,330,15330,26.11.2015,9,:00,9:00:00,31.38494,-88.26721
33505,15,330,15330,26.11.2015,12,:01,12:01:00,31.38514,-88.26728
33505,15,330,15330,26.11.2015,14,:00,14:00:00,31.38511,-88.2672
33505,15,330,15330,26.11.2015,15,:00,15:00:00,31.38505,-88.26709
33505,15,330,15330,26.11.2015,16,:00,16:00:00,31.38503,-88.26721
33505,15,330,15330,26.11.2015,17,:00,17:00:00,31.38309,-88.26602
33505,15,330,15330,26.11.2015,18,:00,18:00:00,31.37751,-88.26742
33505,15,330,15330,26.11.2015,19,:01,19:01:00,31.37665,-88.26678
33505,15,330,15330,26.11.2015,20,:00,20:00:00,31.37683,-88.26703
33505,15,330,15330,26.11.2015,21,:01,21:01:00,31.37679,-88.26744
33505,15,330,15330,26.11.2015,22,:00,22:00:00,31.37719,-88.26679
33505,15,330,15330,26.11.2015,23,:00,23:00:00,31.3792,-88.26597
33505,15,331,15331,27.11.2015,0,:00,0:00:00,31.37911,-88.26589
33505,15,331,15331,27.11.2015,1,:00,1:00:00,31.38151,-88.26466
33505,15,331,15331,27.11.2015,2,:01,2:01:00,31.38084,-88.2591
33505,15,331,15331,27.11.2015,3,:00,3:00:00,31.38071,-88.25772
33505,15,331,15331,27.11.2015,4,:00,4:00:00,31.38168,-88.24404
33505,15,331,15331,27.11.2015,5,:00,5:00:00,31.38173,-88.24411
33505,15,331,15331,27.11.2015,6,:01,6:01:00,31.38171,-88.2441
33505,15,331,15331,27.11.2015,7,:02,7:02:00,31.38173,-88.2442
33505,15,331,15331,27.11.2015,8,:03,8:03:00,31.38167,-88.24398
33505,15,331,15331,27.11.2015,9,:00,9:00:00,31.38187,-88.2444
33505,15,331,15331,27.11.2015,10,:00,10:00:00,31.38153,-88.24417
33505,15,331,15331,27.11.2015,11,:03,11:03:00,31.38161,-88.24421
33505,15,331,15331,27.11.2015,12,:00,12:00:00,31.38153,-88.24411
33505,15,331,15331,27.11.2015,13,:01,13:01:00,31.38172,-88.2441
33505,15,331,15331,27.11.2015,14,:01,14:01:00,31.38157,-88.24417
33505,15,331,15331,27.11.2015,16,:03,16:03:00,31.38171,-88.24418
33505,15,331,15331,27.11.2015,17,:00,17:00:00,31.38165,-88.24683
33505,15,331,15331,27.11.2015,18,:00,18:00:00,31.38174,-88.2466
33505,15,331,15331,27.11.2015,19,:03,19:03:00,31.38236,-88.24488
33505,15,331,15331,27.11.2015,20,:03,20:03:00,31.38242,-88.24503
33505,15,331,15331,27.11.2015,21,:00,21:00:00,31.38215,-88.24452
33505,15,331,15331,27.11.2015,22,:02,22:02:00,31.38247,-88.24518
33505,15,331,15331,27.11.2015,23,:00,23:00:00,31.38155,-88.24662
33505,15,332,15332,28.11.2015,0,:00,0:00:00,31.38167,-88.24672
33505,15,332,15332,28.11.2015,1,:00,1:00:00,31.38158,-88.24505
33505,15,332,15332,28.11.2015,2,:02,2:02:00,31.38243,-88.2451
33505,15,332,15332,28.11.2015,3,:00,3:00:00,31.38236,-88.24517
33505,15,332,15332,28.11.2015,4,:00,4:00:00,31.38168,-88.2467
33505,15,332,15332,28.11.2015,5,:00,5:00:00,31.38219,-88.24357
33505,15,332,15332,28.11.2015,6,:01,6:01:00,31.38203,-88.24356
33505,15,332,15332,28.11.2015,8,:03,8:03:00,31.38215,-88.24364
33505,15,332,15332,28.11.2015,9,:02,9:02:00,31.38213,-88.24361
33505,15,332,15332,28.11.2015,11,:02,11:02:00,31.38199,-88.24358
33505,15,332,15332,28.11.2015,13,:02,13:02:00,31.38207,-88.24353
33505,15,332,15332,28.11.2015,15,:03,15:03:00,31.38211,-88.24346
33505,15,332,15332,28.11.2015,17,:01,17:01:00,31.3816,-88.24664
33505,15,332,15332,28.11.2015,18,:00,18:00:00,31.38069,-88.2462
33505,15,332,15332,28.11.2015,19,:03,19:03:00,31.37677,-88.24062
33505,15,332,15332,28.11.2015,20,:03,20:03:00,31.37627,-88.23376
33505,15,332,15332,28.11.2015,21,:01,21:01:00,31.38532,-88.22853
33505,15,332,15332,28.11.2015,23,:03,23:03:00,31.39677,-88.22865
33505,15,333,15333,29.11.2015,0,:00,0:00:00,31.39772,-88.22557
33505,15,333,15333,29.11.2015,1,:01,1:01:00,31.39775,-88.22532
33505,15,333,15333,29.11.2015,2,:01,2:01:00,31.39965,-88.224
33505,15,333,15333,29.11.2015,3,:00,3:00:00,31.39966,-88.22406
33505,15,333,15333,29.11.2015,4,:00,4:00:00,31.39884,-88.22657
33505,15,333,15333,29.11.2015,5,:00,5:00:00,31.40004,-88.22505
33505,15,333,15333,29.11.2015,7,:00,7:00:00,31.4008,-88.22541
33505,15,333,15333,29.11.2015,8,:03,8:03:00,31.40085,-88.2255
33505,15,333,15333,29.11.2015,9,:02,9:02:00,31.40077,-88.22547
33505,15,333,15333,29.11.2015,10,:02,10:02:00,31.40084,-88.22557
33505,15,333,15333,29.11.2015,11,:02,11:02:00,31.40087,-88.22551
33505,15,333,15333,29.11.2015,13,:01,13:01:00,31.4007,-88.22536
33505,15,333,15333,29.11.2015,14,:01,14:01:00,31.40068,-88.22534
33505,15,333,15333,29.11.2015,16,:01,16:01:00,31.40072,-88.22508
33505,15,333,15333,29.11.2015,17,:02,17:02:00,31.40073,-88.22544
33505,15,333,15333,29.11.2015,18,:00,18:00:00,31.40296,-88.22537
33505,15,333,15333,29.11.2015,19,:00,19:00:00,31.40261,-88.22513
33505,15,333,15333,29.11.2015,20,:02,20:02:00,31.40158,-88.22563
33505,15,333,15333,29.11.2015,21,:02,21:02:00,31.40214,-88.22651
33505,15,333,15333,29.11.2015,23,:01,23:01:00,31.39855,-88.226
33505,15,334,15334,30.11.2015,0,:00,0:00:00,31.40292,-88.22524
33505,15,334,15334,30.11.2015,1,:00,1:00:00,31.40348,-88.22509
33505,15,334,15334,30.11.2015,2,:01,2:01:00,31.40207,-88.22012
33505,15,334,15334,30.11.2015,3,:03,3:03:00,31.40189,-88.21936
33505,15,334,15334,30.11.2015,5,:03,5:03:00,31.40759,-88.22292
33505,15,334,15334,30.11.2015,6,:01,6:01:00,31.40748,-88.22287
33505,15,334,15334,30.11.2015,12,:03,12:03:00,31.40761,-88.22308
33505,15,334,15334,30.11.2015,13,:01,13:01:00,31.40769,-88.22306
33505,15,334,15334,30.11.2015,14,:02,14:02:00,31.40754,-88.22309
33505,15,334,15334,30.11.2015,15,:01,15:01:00,31.40704,-88.22354
33505,15,334,15334,30.11.2015,16,:01,16:01:00,31.40721,-88.22324
33505,15,334,15334,30.11.2015,17,:00,17:00:00,31.40287,-88.22518
33505,15,334,15334,30.11.2015,18,:00,18:00:00,31.39877,-88.22582
33505,15,334,15334,30.11.2015,19,:00,19:00:00,31.39874,-88.22583
33505,15,334,15334,30.11.2015,20,:01,20:01:00,31.39843,-88.2265
33505,15,334,15334,30.11.2015,21,:00,21:00:00,31.39405,-88.23138
33505,15,334,15334,30.11.2015,22,:00,22:00:00,31.38927,-88.24029
33505,15,334,15334,30.11.2015,23,:01,23:01:00,31.38622,-88.2425
33505,15,335,15335,01.12.2015,0,:00,0:00:00,31.38597,-88.24256
33505,15,335,15335,01.12.2015,1,:00,1:00:00,31.38161,-88.24667
33505,15,335,15335,01.12.2015,2,:00,2:00:00,31.38143,-88.24681
33505,15,335,15335,01.12.2015,3,:00,3:00:00,31.38163,-88.2466
33505,15,335,15335,01.12.2015,4,:01,4:01:00,31.38209,-88.24512
33505,15,335,15335,01.12.2015,5,:02,5:02:00,31.38211,-88.24502
33505,15,335,15335,01.12.2015,6,:01,6:01:00,31.38218,-88.24527
33505,15,335,15335,01.12.2015,7,:01,7:01:00,31.3823,-88.24518
33505,15,335,15335,01.12.2015,8,:02,8:02:00,31.38219,-88.2452
33505,15,335,15335,01.12.2015,9,:01,9:01:00,31.3822,-88.24514
33505,15,335,15335,01.12.2015,11,:02,11:02:00,31.38234,-88.24513
33505,15,335,15335,01.12.2015,12,:03,12:03:00,31.38219,-88.24524
33505,15,335,15335,01.12.2015,14,:01,14:01:00,31.38176,-88.24566
33505,15,335,15335,01.12.2015,15,:02,15:02:00,31.38214,-88.24533
33505,15,335,15335,01.12.2015,16,:01,16:01:00,31.38149,-88.24658
33505,15,335,15335,01.12.2015,17,:03,17:03:00,31.38315,-88.26352
33505,15,335,15335,01.12.2015,18,:00,18:00:00,31.38318,-88.26571
33505,15,335,15335,01.12.2015,19,:00,19:00:00,31.38355,-88.2657
33505,15,335,15335,01.12.2015,20,:01,20:01:00,31.38368,-88.26582
33505,15,335,15335,01.12.2015,21,:00,21:00:00,31.3832,-88.26609
33505,15,335,15335,01.12.2015,22,:00,22:00:00,31.38321,-88.26579
33505,15,335,15335,01.12.2015,23,:03,23:03:00,31.38469,-88.2666
33505,15,336,15336,02.12.2015,2,:01,2:01:00,31.3879,-88.26849
33505,15,336,15336,02.12.2015,3,:03,3:03:00,31.38624,-88.27312
33505,15,336,15336,02.12.2015,4,:03,4:03:00,31.39364,-88.26896
33505,15,336,15336,02.12.2015,5,:00,5:00:00,31.39376,-88.27001
33505,15,336,15336,02.12.2015,6,:01,6:01:00,31.39368,-88.27005
33505,15,336,15336,02.12.2015,10,:02,10:02:00,31.3936,-88.27011
33505,15,336,15336,02.12.2015,11,:00,11:00:00,31.3936,-88.27016
33505,15,336,15336,02.12.2015,12,:01,12:01:00,31.39364,-88.27007
33505,15,336,15336,02.12.2015,14,:02,14:02:00,31.39371,-88.27005
33505,15,336,15336,02.12.2015,15,:02,15:02:00,31.394,-88.27021
33505,15,336,15336,02.12.2015,16,:01,16:01:00,31.40364,-88.26519
33505,15,336,15336,02.12.2015,17,:01,17:01:00,31.40829,-88.26662
33505,15,336,15336,02.12.2015,18,:00,18:00:00,31.4081,-88.26747
33505,15,336,15336,02.12.2015,19,:00,19:00:00,31.40829,-88.26824
33505,15,336,15336,02.12.2015,20,:01,20:01:00,31.40816,-88.26767
33505,15,336,15336,02.12.2015,21,:00,21:00:00,31.40817,-88.26782
33505,15,336,15336,02.12.2015,22,:00,22:00:00,31.40895,-88.2684
33505,15,336,15336,02.12.2015,23,:01,23:01:00,31.40895,-88.26831
33505,15,337,15337,03.12.2015,0,:00,0:00:00,31.4082,-88.26812
33505,15,337,15337,03.12.2015,1,:01,1:01:00,31.40807,-88.26774
33505,15,337,15337,03.12.2015,2,:00,2:00:00,31.40805,-88.26792
33505,15,337,15337,03.12.2015,3,:01,3:01:00,31.40903,-88.26756
33505,15,337,15337,03.12.2015,4,:01,4:01:00,31.41235,-88.26343
33505,15,337,15337,03.12.2015,6,:00,6:00:00,31.41238,-88.26351
33505,15,337,15337,03.12.2015,8,:01,8:01:00,31.41229,-88.26342
33505,15,337,15337,03.12.2015,9,:00,9:00:00,31.41227,-88.26342
33505,15,337,15337,03.12.2015,10,:00,10:00:00,31.41241,-88.26355
33505,15,337,15337,03.12.2015,11,:01,11:01:00,31.41233,-88.26351
33505,15,337,15337,03.12.2015,12,:03,12:03:00,31.41237,-88.2635
33505,15,337,15337,03.12.2015,15,:01,15:01:00,31.41232,-88.26345
33505,15,337,15337,03.12.2015,16,:00,16:00:00,31.40901,-88.26526
33505,15,337,15337,03.12.2015,17,:02,17:02:00,31.4088,-88.26721
33505,15,337,15337,03.12.2015,18,:01,18:01:00,31.40886,-88.26718
33505,15,337,15337,03.12.2015,19,:00,19:00:00,31.40822,-88.26776
33505,15,337,15337,03.12.2015,20,:00,20:00:00,31.40821,-88.26807
33505,15,337,15337,03.12.2015,21,:00,21:00:00,31.40821,-88.26733
33505,15,337,15337,03.12.2015,22,:00,22:00:00,31.40804,-88.26711
33505,15,337,15337,03.12.2015,23,:01,23:01:00,31.40806,-88.26777
33505,15,338,15338,04.12.2015,1,:00,1:00:00,31.41003,-88.2681
33505,15,338,15338,04.12.2015,2,:00,2:00:00,31.40901,-88.28112
33505,15,338,15338,04.12.2015,3,:01,3:01:00,31.39562,-88.27797
33505,15,338,15338,04.12.2015,4,:00,4:00:00,31.3993,-88.27326
33505,15,338,15338,04.12.2015,6,:02,6:02:00,31.39924,-88.2728
33505,15,338,15338,04.12.2015,7,:01,7:01:00,31.3991,-88.27279
33505,15,338,15338,04.12.2015,8,:01,8:01:00,31.39913,-88.27265
33505,15,338,15338,04.12.2015,9,:00,9:00:00,31.39916,-88.27278
33505,15,338,15338,04.12.2015,10,:00,10:00:00,31.39902,-88.27275
33505,15,338,15338,04.12.2015,11,:00,11:00:00,31.39914,-88.27275
33505,15,338,15338,04.12.2015,12,:00,12:00:00,31.39912,-88.27272
33505,15,338,15338,04.12.2015,13,:00,13:00:00,31.39908,-88.27262
33505,15,338,15338,04.12.2015,15,:00,15:00:00,31.39959,-88.27116
33505,15,338,15338,04.12.2015,16,:00,16:00:00,31.39188,-88.27684
33505,15,338,15338,04.12.2015,17,:03,17:03:00,31.38619,-88.27344
33505,15,338,15338,04.12.2015,18,:01,18:01:00,31.3702,-88.27791
33505,15,338,15338,04.12.2015,19,:00,19:00:00,31.36753,-88.27137
33505,15,338,15338,04.12.2015,20,:00,20:00:00,31.36769,-88.27104
33505,15,338,15338,04.12.2015,21,:01,21:01:00,31.36781,-88.27113
33505,15,338,15338,04.12.2015,22,:00,22:00:00,31.36785,-88.27112
33505,15,338,15338,04.12.2015,23,:03,23:03:00,31.36748,-88.27101
33505,15,339,15339,05.12.2015,0,:00,0:00:00,31.36779,-88.27157
33505,15,339,15339,05.12.2015,1,:01,1:01:00,31.36951,-88.27138
33505,15,339,15339,05.12.2015,2,:00,2:00:00,31.36755,-88.27122
33505,15,339,15339,05.12.2015,3,:00,3:00:00,31.37639,-88.26479
33505,15,339,15339,05.12.2015,7,:03,7:03:00,31.37641,-88.26486
33505,15,339,15339,05.12.2015,8,:01,8:01:00,31.37635,-88.26474
33505,15,339,15339,05.12.2015,11,:02,11:02:00,31.37608,-88.2649
33505,15,339,15339,05.12.2015,12,:00,12:00:00,31.3763,-88.26482
33505,15,339,15339,05.12.2015,13,:02,13:02:00,31.37632,-88.26486
33505,15,339,15339,05.12.2015,14,:01,14:01:00,31.37629,-88.2648
33505,15,339,15339,05.12.2015,15,:01,15:01:00,31.37632,-88.26478
33505,15,339,15339,05.12.2015,16,:01,16:01:00,31.37765,-88.26713
33505,15,339,15339,05.12.2015,17,:01,17:01:00,31.38594,-88.27347
33505,15,339,15339,05.12.2015,18,:01,18:01:00,31.39178,-88.27712
33505,15,339,15339,05.12.2015,19,:00,19:00:00,31.39212,-88.27639
33505,15,339,15339,05.12.2015,20,:01,20:01:00,31.39203,-88.27646
33505,15,339,15339,05.12.2015,21,:00,21:00:00,31.39551,-88.27865
33505,15,339,15339,05.12.2015,22,:00,22:00:00,31.39397,-88.29929
33505,15,339,15339,05.12.2015,23,:00,23:00:00,31.38923,-88.31939
33505,15,340,15340,06.12.2015,0,:03,0:03:00,31.3953,-88.33258
33505,15,340,15340,06.12.2015,1,:00,1:00:00,31.39035,-88.33441
33505,15,340,15340,06.12.2015,2,:00,2:00:00,31.39882,-88.30323
33505,15,340,15340,06.12.2015,3,:03,3:03:00,31.39315,-88.27712
33505,15,340,15340,06.12.2015,4,:01,4:01:00,31.39298,-88.2749
33505,15,340,15340,06.12.2015,6,:02,6:02:00,31.39662,-88.27286
33505,15,340,15340,06.12.2015,7,:03,7:03:00,31.39638,-88.2728
33505,15,340,15340,06.12.2015,8,:02,8:02:00,31.39643,-88.2729
33505,15,340,15340,06.12.2015,9,:02,9:02:00,31.39649,-88.27292
33505,15,340,15340,06.12.2015,10,:03,10:03:00,31.39634,-88.27282
33505,15,340,15340,06.12.2015,11,:00,11:00:00,31.39638,-88.27279
33505,15,340,15340,06.12.2015,12,:00,12:00:00,31.39624,-88.27268
33505,15,340,15340,06.12.2015,13,:01,13:01:00,31.39618,-88.27311
33505,15,340,15340,06.12.2015,14,:00,14:00:00,31.39704,-88.2718
33505,15,340,15340,06.12.2015,15,:03,15:03:00,31.39615,-88.27189
33505,15,340,15340,06.12.2015,16,:02,16:02:00,31.39328,-88.26802
33505,15,340,15340,06.12.2015,17,:01,17:01:00,31.39181,-88.27702
33505,15,340,15340,06.12.2015,18,:00,18:00:00,31.39188,-88.27713
33505,15,340,15340,06.12.2015,19,:01,19:01:00,31.39134,-88.27542
33505,15,340,15340,06.12.2015,21,:01,21:01:00,31.39182,-88.2772
33505,15,340,15340,06.12.2015,22,:01,22:01:00,31.39232,-88.27619
33505,15,340,15340,06.12.2015,23,:03,23:03:00,31.39356,-88.27688
33505,15,341,15341,07.12.2015,0,:00,0:00:00,31.39178,-88.27709
33505,15,341,15341,07.12.2015,1,:00,1:00:00,31.39181,-88.27698
33505,15,341,15341,07.12.2015,2,:00,2:00:00,31.39912,-88.27272
33505,15,341,15341,07.12.2015,3,:00,3:00:00,31.39913,-88.27271
33505,15,341,15341,07.12.2015,5,:01,5:01:00,31.3964,-88.27297
33505,15,341,15341,07.12.2015,10,:01,10:01:00,31.39895,-88.27275
33505,15,341,15341,07.12.2015,11,:00,11:00:00,31.39914,-88.2726
33505,15,341,15341,07.12.2015,12,:01,12:01:00,31.399,-88.27293
33505,15,341,15341,07.12.2015,14,:01,14:01:00,31.39867,-88.27234
33505,15,341,15341,07.12.2015,15,:00,15:00:00,31.40017,-88.27104
33505,15,341,15341,07.12.2015,16,:03,16:03:00,31.40858,-88.26668
33505,15,341,15341,07.12.2015,17,:03,17:03:00,31.40929,-88.26593
33505,15,341,15341,07.12.2015,18,:00,18:00:00,31.40817,-88.26763
33505,15,341,15341,07.12.2015,19,:01,19:01:00,31.408,-88.26752
33505,15,341,15341,07.12.2015,20,:00,20:00:00,31.40828,-88.26781
33505,15,341,15341,07.12.2015,21,:00,21:00:00,31.40816,-88.26775
33505,15,341,15341,07.12.2015,22,:00,22:00:00,31.40818,-88.26772
33505,15,341,15341,07.12.2015,23,:01,23:01:00,31.40862,-88.26685
33505,15,342,15342,08.12.2015,0,:01,0:01:00,31.40935,-88.26467
33505,15,342,15342,08.12.2015,1,:00,1:00:00,31.40883,-88.26486
33505,15,342,15342,08.12.2015,2,:01,2:01:00,31.40886,-88.26496
33505,15,342,15342,08.12.2015,3,:01,3:01:00,31.40886,-88.26495
33505,15,342,15342,08.12.2015,4,:00,4:00:00,31.40824,-88.26774
33505,15,342,15342,08.12.2015,5,:00,5:00:00,31.39909,-88.27281
33505,15,342,15342,08.12.2015,5,:01,5:01:00,31.40819,-88.26754
