"bear","year","juliandate","juliandate.1","GMT.Date","hour","minute","GMT.Time","Latitude","Longitude","Date.Time","UTM_X","UTM_Y","Local.Date.Time","Year","Month","Day","Hour","Timelag.min","Traveldist","Velocity","sun.azimuth","moonphase"
33491,16,345,16345,"10.12.2016",22,":00","22:00:00",30.89576,-88.10536,2016-12-10 22:00:00,394357.901558794,3418572.90800446,2016-12-10 16:00:00,"16","12","10","16",59,19.2265393065337,0.325873547568368,236.527314663683,"Waxing"
33491,16,345,16345,"10.12.2016",23,":00","23:00:00",30.89582,-88.10532,2016-12-10 23:00:00,394361.790568965,3418579.52011712,2016-12-10 17:00:00,"16","12","10","17",60,7.67101257787013,0.127850209631169,244.590475541359,"Waxing"
33491,16,346,16346,"11.12.2016",0,":00","0:00:00",30.89692,-88.10671,2016-12-11 00:00:00,394230.146278347,3418702.75362957,2016-12-10 18:00:00,"16","12","10","18",60,180.323924765885,3.00539874609809,251.593032136735,"Full"
33491,16,346,16346,"11.12.2016",1,":01","1:01:00",30.89985,-88.11042,2016-12-11 01:01:00,393878.787482965,3419031.01851572,2016-12-10 19:01:00,"16","12","10","19",61,480.843881704733,7.88268658532349,258.145049671073,"Full"
33491,16,346,16346,"11.12.2016",2,":01","2:01:00",30.89986,-88.11045,2016-12-11 02:01:00,393875.931288519,3419032.15538927,2016-12-10 20:01:00,"16","12","10","20",60,3.07413860785733,0.0512356434642888,264.587265811132,"Full"
33491,16,346,16346,"11.12.2016",3,":00","3:00:00",30.90003,-88.11051,2016-12-11 03:00:00,393870.384398776,3419051.05413547,2016-12-10 21:00:00,"16","12","10","21",59,19.6959537364553,0.3338297243467,271.760077077608,"Full"
33491,16,346,16346,"11.12.2016",4,":01","4:01:00",30.89995,-88.11052,2016-12-11 04:01:00,393869.340392065,3419042.19698469,2016-12-10 22:01:00,"16","12","10","22",61,8.91846791835702,0.146204392104213,282.281912979992,"Full"
33491,16,346,16346,"11.12.2016",5,":01","5:01:00",30.89991,-88.11058,2016-12-11 05:01:00,393863.561808577,3419037.82073913,2016-12-10 23:01:00,"16","12","10","23",60,7.24869314263713,0.120811552377286,305.63979961423,"Full"
33491,16,346,16346,"11.12.2016",6,":00","6:00:00",30.89991,-88.11053,2016-12-11 06:00:00,393868.340517318,3419037.7731665,2016-12-11 00:00:00,"16","12","11","00",59,4.77894553091438,0.080999076795159,23.0053045048213,"Full"
33491,16,346,16346,"11.12.2016",7,":00","7:00:00",30.90103,-88.1116,2016-12-11 07:00:00,393767.313087838,3419162.9250289,2016-12-11 01:00:00,"16","12","11","01",60,160.84007638029,2.6806679396715,69.1189855049058,"Full"
33491,16,346,16346,"11.12.2016",8,":00","8:00:00",30.90079,-88.11177,2016-12-11 08:00:00,393750.800560589,3419136.48693993,2016-12-11 02:00:00,"16","12","11","02",60,31.1710780132261,0.519517966887102,83.5396514296031,"Full"
33491,16,346,16346,"11.12.2016",9,":02","9:02:00",30.90081,-88.1121,2016-12-11 09:02:00,393719.283463009,3419139.0179819,2016-12-11 03:02:00,"16","12","11","03",62,31.6185643778798,0.509976844804514,92.1836174059821,"Full"
33491,16,346,16346,"11.12.2016",10,":01","10:01:00",30.90063,-88.11192,2016-12-11 10:01:00,393736.287803889,3419118.89649016,2016-12-11 04:01:00,"16","12","11","04",59,26.3442980326591,0.446513525977273,98.7819902628451,"Full"
33491,16,346,16346,"11.12.2016",12,":01","12:01:00",30.90066,-88.11191,2016-12-11 12:01:00,393737.276680586,3419122.21196429,2016-12-11 06:01:00,"16","12","11","06",120,3.45980430232045,0.0288317025193371,111.810194571577,"Full"
33491,16,346,16346,"11.12.2016",13,":01","13:01:00",30.90071,-88.11195,2016-12-11 13:01:00,393733.50898111,3419127.79173754,2016-12-11 07:01:00,"16","12","11","07",60,6.73271333706515,0.112211888951086,119.275542192946,"Full"
33491,16,346,16346,"11.12.2016",14,":02","14:02:00",30.90085,-88.11207,2016-12-11 14:02:00,393722.194857917,3419143.42273266,2016-12-11 08:02:00,"16","12","11","08",61,19.2960460223152,0.316328623316643,128.228522143427,"Full"
33491,16,346,16346,"11.12.2016",15,":00","15:00:00",30.90101,-88.11183,2016-12-11 15:00:00,393745.309186319,3419160.92742923,2016-12-11 09:00:00,"16","12","11","09",58,28.994595697989,0.499906822379121,138.565514593429,"Full"
33491,16,346,16346,"11.12.2016",16,":00","16:00:00",30.90079,-88.11182,2016-12-11 16:00:00,393746.021894629,3419136.53456649,2016-12-11 10:00:00,"16","12","11","10",60,24.4032724447538,0.406721207412563,151.623658012417,"Full"
33491,16,346,16346,"11.12.2016",17,":01","17:01:00",30.90002,-88.1137,2016-12-11 17:01:00,393565.492020543,3419052.98518055,2016-12-11 11:01:00,"16","12","11","11",61,198.925954383606,3.26108121940338,167.382847924766,"Full"
33491,16,346,16346,"11.12.2016",18,":00","18:00:00",30.89921,-88.11224,2016-12-11 18:00:00,393704.135140637,3418961.81803183,2016-12-11 12:00:00,"16","12","11","12",59,165.931804536198,2.81240346671522,184.011909779235,"Full"
33491,16,346,16346,"11.12.2016",19,":02","19:02:00",30.89924,-88.11223,2016-12-11 19:02:00,393705.124039659,3418965.13350293,2016-12-11 13:02:00,"16","12","11","13",62,3.45980778923304,0.0558033514392427,200.963741582691,"Full"
33491,16,346,16346,"11.12.2016",20,":00","20:00:00",30.89918,-88.11217,2016-12-11 20:00:00,393710.792235117,3418958.42633216,2016-12-11 14:00:00,"16","12","11","14",58,8.78149073684604,0.151405012704242,214.834372850112,"Full"
33491,16,346,16346,"11.12.2016",21,":00","21:00:00",30.89451,-88.10787,2016-12-11 21:00:00,394116.624508642,3418436.74600783,2016-12-11 15:00:00,"16","12","11","15",60,660.946438846209,11.0157739807702,226.710458504054,"Full"
33491,16,346,16346,"11.12.2016",22,":00","22:00:00",30.89451,-88.10768,2016-12-11 22:00:00,394134.784613444,3418436.56570282,2016-12-11 16:00:00,"16","12","11","16",60,18.1609998705663,0.302683331176105,236.398324971451,"Full"
33491,16,346,16346,"11.12.2016",23,":03","23:03:00",30.89582,-88.1054,2016-12-11 23:03:00,394354.144316164,3418579.59587131,2016-12-11 17:03:00,"16","12","11","17",63,261.870785453858,4.15667913418822,244.838759789049,"Full"
33491,16,347,16347,"12.12.2016",0,":00","0:00:00",30.89823,-88.10246,2016-12-12 00:00:00,394637.78352393,3418843.92332746,2016-12-11 18:00:00,"16","12","11","18",57,387.711496167295,6.80195607311044,251.471150946315,"Full"
33491,16,347,16347,"12.12.2016",1,":00","1:00:00",30.90294,-88.09648,2016-12-12 01:00:00,395214.457091204,3419360.3144085,2016-12-11 19:00:00,"16","12","11","19",60,774.087948338446,12.9014658056408,257.911777218318,"Full"
33491,16,347,16347,"12.12.2016",2,":01","2:01:00",30.90243,-88.09428,2016-12-12 02:01:00,395424.158631171,3419301.72484428,2016-12-11 20:01:00,"16","12","11","20",61,217.732571977033,3.56938642585299,264.443115564679,"Full"
33491,16,347,16347,"12.12.2016",3,":00","3:00:00",30.90235,-88.09432,2016-12-12 03:00:00,395420.248790175,3419292.89570168,2016-12-11 21:00:00,"16","12","11","21",59,9.65611804587261,0.163663017726654,271.580069928854,"Full"
33491,16,347,16347,"12.12.2016",4,":00","4:00:00",30.90268,-88.09675,2016-12-12 04:00:00,395188.369604827,3419331.75147936,2016-12-11 22:00:00,"16","12","11","22",60,235.112160589188,3.91853600981981,281.785556405937,"Full"
33491,16,347,16347,"12.12.2016",5,":00","5:00:00",30.90481,-88.10112,2016-12-12 05:00:00,394773.053712711,3419571.94074979,2016-12-11 23:00:00,"16","12","11","23",60,479.768877559064,7.99614795931773,304.394515923552,"Full"
33491,16,347,16347,"12.12.2016",6,":01","6:01:00",30.90206,-88.09465,2016-12-12 06:01:00,395388.394782981,3419261.06356031,2016-12-12 00:01:00,"16","12","12","00",61,689.412256711348,11.3018402739565,23.9713415849046,"Full"
33491,16,347,16347,"12.12.2016",7,":00","7:00:00",30.90204,-88.09457,2016-12-12 07:00:00,395396.018775723,3419258.77187311,2016-12-12 01:00:00,"16","12","12","01",59,7.96097327799113,0.134931750474426,69.160221855528,"Full"
33491,16,347,16347,"12.12.2016",8,":00","8:00:00",30.90201,-88.0946,2016-12-12 08:00:00,395393.118994266,3419255.47501526,2016-12-12 02:00:00,"16","12","12","02",60,4.39067240383641,0.0731778733972735,83.5964471126701,"Full"
33491,16,347,16347,"12.12.2016",9,":00","9:00:00",30.90196,-88.09469,2016-12-12 09:00:00,395384.463145451,3419250.01776881,2016-12-12 03:00:00,"16","12","12","03",60,10.2325587011447,0.170542645019078,91.9873205669181,"Full"
33491,16,347,16347,"12.12.2016",10,":01","10:01:00",30.90244,-88.09403,2016-12-12 10:01:00,395448.062356171,3419302.59881475,2016-12-12 04:01:00,"16","12","12","04",61,82.5204580474937,1.35279439422121,98.8139814143452,"Full"
33491,16,347,16347,"12.12.2016",11,":03","11:03:00",30.90245,-88.09397,2016-12-12 11:03:00,395453.807510155,3419303.65090687,2016-12-12 05:03:00,"16","12","12","05",62,5.84069277795048,0.0942047222250077,105.383004143955,"Full"
33491,16,347,16347,"12.12.2016",12,":01","12:01:00",30.90252,-88.09397,2016-12-12 12:01:00,395453.883597129,3419311.4092211,2016-12-12 06:01:00,"16","12","12","06",58,7.75868731700795,0.133770470982896,111.820229503678,"Full"
33491,16,347,16347,"12.12.2016",13,":00","13:00:00",30.90243,-88.09403,2016-12-12 13:00:00,395448.051486023,3419301.49048414,2016-12-12 07:00:00,"16","12","12","07",59,11.5062966573046,0.195021977242451,119.139093238129,"Full"
33491,16,347,16347,"12.12.2016",14,":02","14:02:00",30.90268,-88.09422,2016-12-12 14:02:00,395430.164718297,3419329.37685944,2016-12-12 08:02:00,"16","12","12","08",62,33.1298413396332,0.534352279671504,128.20817689538,"Full"
33491,16,347,16347,"12.12.2016",15,":00","15:00:00",30.908,-88.096,2016-12-12 15:00:00,395265.841837933,3419920.67929072,2016-12-12 09:00:00,"16","12","12","09",58,613.710497091735,10.5812154670989,138.522321642129,"Full"
33491,16,347,16347,"12.12.2016",16,":00","16:00:00",30.90813,-88.09619,2016-12-12 16:00:00,395247.825929098,3419935.26605392,2016-12-12 10:00:00,"16","12","12","10",60,23.1807383792335,0.386345639653892,151.54912645281,"Full"
33491,16,347,16347,"12.12.2016",17,":00","17:00:00",30.90594,-88.09855,2016-12-12 17:00:00,395019.899912374,3419694.7604107,2016-12-12 11:00:00,"16","12","12","11",60,331.350620219254,5.52251033698758,166.998293664172,"Full"
33491,16,347,16347,"12.12.2016",18,":00","18:00:00",30.90612,-88.0986,2016-12-12 18:00:00,395015.318013542,3419714.75745135,2016-12-12 12:00:00,"16","12","12","12",60,20.5152487588007,0.341920812646679,183.873638805897,"Full"
33491,16,347,16347,"12.12.2016",19,":00","19:00:00",30.90599,-88.09867,2016-12-12 19:00:00,395008.486339618,3419700.41502926,2016-12-12 13:00:00,"16","12","12","13",60,15.886372773996,0.2647728795666,200.29613657965,"Full"
33491,16,347,16347,"12.12.2016",20,":00","20:00:00",30.90604,-88.09856,2016-12-12 20:00:00,395019.053395542,3419705.85314335,2016-12-12 14:00:00,"16","12","12","14",60,11.8842650499118,0.198071084165196,214.689447245117,"Full"
33491,16,347,16347,"12.12.2016",21,":00","21:00:00",30.90605,-88.09858,2016-12-12 21:00:00,395017.152954115,3419706.98030113,2016-12-12 15:00:00,"16","12","12","15",60,2.20956155603658,0.036826025933943,226.576294283291,"Full"
33491,16,347,16347,"12.12.2016",22,":01","22:01:00",30.90881,-88.09646,2016-12-12 22:01:00,395222.764110469,3420010.88627028,2016-12-12 16:01:00,"16","12","12","16",61,366.926131123336,6.01518247743173,236.420734897971,"Full"
33491,16,347,16347,"12.12.2016",23,":01","23:01:00",30.90835,-88.09643,2016-12-12 23:01:00,395225.129849375,3419959.87481079,2016-12-12 17:01:00,"16","12","12","17",60,51.0662875071061,0.851104791785102,244.474495085649,"Full"
33491,16,348,16348,"13.12.2016",0,":01","0:01:00",30.90855,-88.0963,2016-12-13 00:01:00,395237.771265852,3419981.91932369,2016-12-12 18:01:00,"16","12","12","18",60,25.4119255405845,0.423532092343074,251.466205097419,"Full"
33491,16,348,16348,"13.12.2016",1,":00","1:00:00",30.90842,-88.09628,2016-12-13 01:00:00,395239.540945431,3419967.4922201,2016-12-12 19:00:00,"16","12","12","19",59,14.5352359395364,0.246359931178583,257.791452127738,"Full"
33491,16,348,16348,"13.12.2016",2,":02","2:02:00",30.90859,-88.09625,2016-12-13 02:02:00,395242.593110933,3419986.30568346,2016-12-12 20:02:00,"16","12","12","20",62,19.0594364487214,0.307410265301958,264.418454849671,"Full"
33491,16,348,16348,"13.12.2016",3,":00","3:00:00",30.90592,-88.09863,2016-12-13 03:00:00,395012.232638581,3419692.61905103,2016-12-12 21:00:00,"16","12","12","21",58,373.252977606354,6.43539616562679,271.411484761487,"Full"
33491,16,348,16348,"13.12.2016",4,":00","4:00:00",30.90468,-88.1012,2016-12-13 04:00:00,394765.265931827,3419557.60790946,2016-12-12 22:00:00,"16","12","12","22",60,281.4614762107,4.69102460351167,281.532584674115,"Full"
33491,16,348,16348,"13.12.2016",5,":01","5:01:00",30.9019,-88.09514,2016-12-13 05:01:00,395341.390505173,3419243.78992217,2016-12-12 23:01:00,"16","12","12","23",61,656.049733755344,10.7549136681204,304.508834176115,"Full"
33491,16,348,16348,"13.12.2016",8,":02","8:02:00",30.90181,-88.09503,2016-12-13 08:02:00,395351.805501681,3419233.71174088,2016-12-13 02:02:00,"16","12","13","02",181,14.4928220321906,0.0800708399568543,83.9734311480211,"Full"
33491,16,348,16348,"13.12.2016",9,":01","9:01:00",30.90183,-88.09487,2016-12-13 09:01:00,395367.118785924,3419235.77830441,2016-12-13 03:01:00,"16","12","13","03",59,15.4520988588742,0.261899980658885,92.141093926185,"Full"
33491,16,348,16348,"13.12.2016",10,":01","10:01:00",30.90812,-88.09589,2016-12-13 10:01:00,395276.484773161,3419933.87597505,2016-12-13 04:01:00,"16","12","13","04",60,703.956591006697,11.7326098501116,98.8371496215288,"Full"
33491,16,348,16348,"13.12.2016",11,":00","11:00:00",30.90821,-88.09616,2016-12-13 11:00:00,395250.780047821,3419944.10453117,2016-12-13 05:00:00,"16","12","13","05",59,27.6650730191032,0.468899542696665,105.075569635754,"Full"
33491,16,348,16348,"13.12.2016",12,":00","12:00:00",30.90811,-88.09609,2016-12-13 12:00:00,395257.360722544,3419932.95546586,2016-12-13 06:00:00,"16","12","13","06",60,12.9463097851181,0.215771829751969,111.707192663559,"Full"
33491,16,348,16348,"13.12.2016",13,":01","13:01:00",30.90827,-88.09616,2016-12-13 13:01:00,395250.845406862,3419950.75452281,2016-12-13 07:01:00,"16","12","13","07",61,18.9540435434028,0.310722025301686,119.262826548468,"Full"
33491,16,348,16348,"13.12.2016",15,":03","15:03:00",30.9018,-88.07428,2016-12-13 15:03:00,397334.911597455,3419213.32070702,2016-12-13 09:03:00,"16","12","13","09",122,2210.68779330152,18.1203917483731,139.06319957132,"Full"
33491,16,348,16348,"13.12.2016",16,":01","16:01:00",30.90633,-88.06693,2016-12-13 16:01:00,398042.165917906,3419708.65071436,2016-12-13 10:01:00,"16","12","13","10",58,863.45844715822,14.8872146061762,151.707861583953,"Full"
33491,16,348,16348,"13.12.2016",17,":00","17:00:00",30.907,-88.06624,2016-12-13 17:00:00,398108.817118086,3419782.27801374,2016-12-13 11:00:00,"16","12","13","11",59,99.3144586633243,1.68329590954787,166.885274439021,"Full"
33491,16,348,16348,"13.12.2016",18,":00","18:00:00",30.90663,-88.06481,2016-12-13 18:00:00,398245.085639676,3419739.96438126,2016-12-13 12:00:00,"16","12","13","12",60,142.686907140977,2.37811511901628,183.73476983448,"Full"
33491,16,348,16348,"13.12.2016",19,":00","19:00:00",30.90702,-88.0663,2016-12-13 19:00:00,398103.104322404,3419784.54948392,2016-12-13 13:00:00,"16","12","13","13",60,148.817088512287,2.48028480853812,200.148591835818,"Full"
33491,16,348,16348,"13.12.2016",20,":01","20:01:00",30.90706,-88.0663,2016-12-13 20:01:00,398103.146706184,3419788.98279014,2016-12-13 14:01:00,"16","12","13","14",61,4.43350881452408,0.0726804723692472,214.766657828355,"Full"
33491,16,348,16348,"13.12.2016",21,":00","21:00:00",30.90704,-88.06634,2016-12-13 21:00:00,398099.302857482,3419786.8026835,2016-12-13 15:00:00,"16","12","13","15",59,4.4190539509871,0.074899219508256,226.446648452793,"Full"
33491,16,348,16348,"13.12.2016",22,":00","22:00:00",30.90689,-88.06623,2016-12-13 22:00:00,398109.656235255,3419770.07728606,2016-12-13 16:00:00,"16","12","13","16",60,19.6705706762692,0.327842844604487,236.155807327349,"Full"
33491,16,348,16348,"13.12.2016",23,":00","23:00:00",30.90649,-88.0649,2016-12-13 23:00:00,398236.336480824,3419724.52992987,2016-12-13 17:00:00,"16","12","13","17",60,134.619635539532,2.24366059232553,244.239021776023,"Full"
33491,16,349,16349,"14.12.2016",0,":00","0:00:00",30.90606,-88.06481,2016-12-14 00:00:00,398244.482527389,3419676.78978876,2016-12-13 18:00:00,"16","12","13","18",60,48.4301470999844,0.807169118333074,251.24659076985,"Full"
33491,16,349,16349,"14.12.2016",1,":00","1:00:00",30.90508,-88.06455,2016-12-14 01:00:00,398268.293390575,3419567.93665746,2016-12-13 19:00:00,"16","12","13","19",60,111.426933006363,1.85711555010606,257.678522610598,"Full"
33491,16,349,16349,"14.12.2016",2,":00","2:00:00",30.90392,-88.07157,2016-12-14 02:00:00,397596.168147542,3419445.79486023,2016-12-13 20:00:00,"16","12","13","20",60,683.133194152358,11.3855532358726,264.071293870693,"Full"
33491,16,349,16349,"14.12.2016",3,":01","3:01:00",30.90362,-88.07403,2016-12-14 03:01:00,397360.746735008,3419414.80617959,2016-12-13 21:01:00,"16","12","13","21",61,237.452184254339,3.89265875826785,271.389047894856,"Full"
33491,16,349,16349,"14.12.2016",4,":02","4:02:00",30.9037,-88.07408,2016-12-14 04:02:00,397356.053616119,3419423.7188099,2016-12-13 22:02:00,"16","12","13","22",61,10.0727525526347,0.165127091026799,281.738651618915,"Full"
33491,16,349,16349,"14.12.2016",5,":03","5:03:00",30.90367,-88.07398,2016-12-14 05:03:00,397365.578587854,3419420.30180665,2016-12-13 23:03:00,"16","12","13","23",61,10.1193378133667,0.165890783825683,305.330890054839,"Full"
33491,16,349,16349,"14.12.2016",6,":02","6:02:00",30.90369,-88.07394,2016-12-14 06:02:00,397369.422724881,3419422.48165518,2016-12-14 00:02:00,"16","12","14","00",59,4.41917742201864,0.074901312237604,24.3826033450976,"Full"
33491,16,349,16349,"14.12.2016",7,":00","7:00:00",30.90375,-88.07392,2016-12-14 07:00:00,397371.398146092,3419429.11321653,2016-12-14 01:00:00,"16","12","14","01",58,6.91952996105129,0.119302240707781,69.1744912778889,"Full"
33491,16,349,16349,"14.12.2016",8,":01","8:01:00",30.90361,-88.07398,2016-12-14 08:01:00,397365.514560477,3419413.65184278,2016-12-14 02:01:00,"16","12","14","02",61,16.5429942249114,0.271196626637891,83.8350842503666,"Full"
33491,16,349,16349,"14.12.2016",9,":01","9:01:00",30.90363,-88.07396,2016-12-14 09:01:00,397367.447301391,3419415.85009419,2016-12-14 03:01:00,"16","12","14","03",60,2.92707989491064,0.0487846649151773,92.1638646644138,"Full"
33491,16,349,16349,"14.12.2016",10,":01","10:01:00",30.90376,-88.07389,2016-12-14 10:01:00,397374.275910555,3419430.19394064,2016-12-14 04:01:00,"16","12","14","04",60,15.8863411233114,0.26477235205519,98.8514651394509,"Full"
33491,16,349,16349,"14.12.2016",11,":00","11:00:00",30.90254,-88.07428,2016-12-14 11:00:00,397335.701455075,3419295.33691395,2016-12-14 05:00:00,"16","12","14","05",59,140.265484934588,2.37738110058624,105.081193283872,"Full"
33491,16,349,16349,"14.12.2016",12,":01","12:01:00",30.89974,-88.08,2016-12-14 12:01:00,396786.030546399,3418990.28384137,2016-12-14 06:01:00,"16","12","14","06",61,628.64575472793,10.3056681102939,111.818669663885,"Full"
33491,16,349,16349,"14.12.2016",13,":00","13:00:00",30.89978,-88.0801,2016-12-14 13:00:00,396776.516081708,3418994.8096827,2016-12-14 07:00:00,"16","12","14","07",59,10.5360466072557,0.178577061139926,119.113198222252,"Full"
33491,16,349,16349,"14.12.2016",14,":00","14:00:00",30.90046,-88.0879,2016-12-14 14:00:00,396031.77463732,3419077.41984899,2016-12-14 08:00:00,"16","12","14","08",60,749.30918756098,12.4884864593497,127.828485956499,"Full"
33491,16,349,16349,"14.12.2016",15,":02","15:02:00",30.899,-88.09915,2016-12-14 15:02:00,394954.979900941,3418926.14325594,2016-12-14 09:02:00,"16","12","14","09",62,1087.36907804977,17.5382109362866,138.809895744224,"Full"
33491,16,349,16349,"14.12.2016",16,":00","16:00:00",30.89589,-88.10533,2016-12-14 16:00:00,394360.911649845,3418587.28790671,2016-12-14 10:00:00,"16","12","14","10",58,683.915224763948,11.791641806275,151.385406706516,"Full"
33491,16,349,16349,"14.12.2016",17,":00","17:00:00",30.89743,-88.10665,2016-12-14 17:00:00,394236.441592332,3418759.22167532,2016-12-14 11:00:00,"16","12","14","11",60,212.259313119453,3.53765521865754,166.769295166299,"Full"
33491,16,349,16349,"14.12.2016",18,":00","18:00:00",30.89903,-88.10845,2016-12-14 18:00:00,394066.165664401,3418938.26276879,2016-12-14 12:00:00,"16","12","14","12",60,247.082182242963,4.11803637071605,183.595396247526,"Full"
33491,16,349,16349,"14.12.2016",19,":00","19:00:00",30.90015,-88.10978,2016-12-14 19:00:00,393940.285766081,3419063.6598261,2016-12-14 13:00:00,"16","12","14","13",60,177.679967312164,2.96133278853606,200.002888336521,"Full"
33491,16,349,16349,"14.12.2016",20,":03","20:03:00",30.8992,-88.1063,2016-12-14 20:03:00,394271.838763416,3418955.06468715,2016-12-14 14:03:00,"16","12","14","14",63,348.884356550717,5.53784692937645,215.064554272079,"Full"
33491,16,349,16349,"14.12.2016",21,":00","21:00:00",30.90474,-88.10135,2016-12-14 21:00:00,394750.996199993,3419564.39944058,2016-12-14 15:00:00,"16","12","14","15",57,775.16494423103,13.5993849865093,226.321614307778,"Full"
33491,16,349,16349,"14.12.2016",22,":00","22:00:00",30.90481,-88.10141,2016-12-14 22:00:00,394745.338655803,3419572.2143871,2016-12-14 16:00:00,"16","12","14","16",60,9.64785962412898,0.16079766040215,236.042459896041,"Full"
33491,16,349,16349,"14.12.2016",23,":01","23:01:00",30.9036,-88.09975,2016-12-14 23:01:00,394902.661210714,3419436.5408634,2016-12-14 17:01:00,"16","12","14","17",61,207.744293097535,3.40564414913992,244.257776164145,"Full"
33491,16,350,16350,"15.12.2016",0,":01","0:01:00",30.90372,-88.09979,2016-12-15 00:01:00,394898.969530588,3419449.87853625,2016-12-14 18:01:00,"16","12","14","18",60,13.8391480620586,0.230652467700977,251.25463551401,"Full"
33491,16,350,16350,"15.12.2016",1,":00","1:00:00",30.90358,-88.09977,2016-12-15 01:00:00,394900.727948733,3419434.34304509,2016-12-14 19:00:00,"16","12","14","19",59,15.6346896296117,0.264994739484944,257.573067608502,"Full"
33491,16,350,16350,"15.12.2016",2,":01","2:01:00",30.90358,-88.09989,2016-12-15 02:01:00,394889.259505227,3419434.45612411,2016-12-14 20:01:00,"16","12","14","20",61,11.4690009731346,0.188016409395649,264.064019224704,"Full"
33491,16,350,16350,"15.12.2016",3,":01","3:01:00",30.9021,-88.09986,2016-12-15 03:01:00,394890.509238299,3419270.39476149,2016-12-14 21:01:00,"16","12","14","21",60,164.066122456566,2.7344353742761,271.242881499133,"Full"
33491,16,350,16350,"15.12.2016",4,":00","4:00:00",30.90604,-88.09855,2016-12-15 04:00:00,395020.009074519,3419705.8437306,2016-12-14 22:00:00,"16","12","14","22",59,454.297273025833,7.69995378009886,281.077203144563,"Full"
33491,16,350,16350,"15.12.2016",5,":01","5:01:00",30.90215,-88.09446,2016-12-15 05:01:00,395406.651292556,3419270.86035834,2016-12-14 23:01:00,"16","12","14","23",61,581.981734171912,9.54068416675265,303.48536835981,"Full"
33491,16,350,16350,"15.12.2016",6,":00","6:00:00",30.90203,-88.09478,2016-12-15 06:00:00,395375.937817106,3419257.86049711,2016-12-15 00:00:00,"16","12","15","00",59,33.3513712776707,0.565277479282554,20.7896612153966,"Full"
33491,16,350,16350,"15.12.2016",7,":01","7:01:00",30.90203,-88.09467,2016-12-15 07:01:00,395386.450717929,3419257.75732568,2016-12-15 01:01:00,"16","12","15","01",61,10.5134070621288,0.172350935444735,69.5096613206611,"Full"
33491,16,350,16350,"15.12.2016",9,":01","9:01:00",30.90207,-88.09464,2016-12-15 09:01:00,395389.361377021,3419262.16251242,2016-12-15 03:01:00,"16","12","15","03",120,5.2799248616683,0.0439993738472358,92.175869955511,"Full"
33491,16,350,16350,"15.12.2016",10,":01","10:01:00",30.90203,-88.09468,2016-12-15 10:01:00,395385.49499968,3419257.76670448,2016-12-15 04:01:00,"16","12","15","04",60,5.85422934567518,0.0975704890945863,98.8569034574842,"Full"
33491,16,350,16350,"15.12.2016",11,":00","11:00:00",30.90445,-88.09282,2016-12-15 11:00:00,395565.886295118,3419524.23971117,2016-12-15 05:00:00,"16","12","15","05",59,321.790122236438,5.45406986841421,105.078991556138,"Full"
33491,16,350,16350,"15.12.2016",12,":01","12:01:00",30.9083,-88.09597,2016-12-15 12:01:00,395269.035552911,3419953.90107425,2016-12-15 06:01:00,"16","12","15","06",61,522.234861024942,8.56122722991708,111.807109457921,"Full"
33491,16,350,16350,"15.12.2016",13,":01","13:01:00",30.90847,-88.09636,2016-12-15 13:01:00,395231.950181755,3419973.10903229,2016-12-15 07:01:00,"16","12","15","07",60,41.7644634329801,0.696074390549668,119.222886076041,"Full"
33491,16,350,16350,"15.12.2016",14,":01","14:01:00",30.90468,-88.10018,2016-12-15 14:01:00,394862.746599677,3419556.6459661,2016-12-15 08:01:00,"16","12","15","08",60,556.554373374071,9.27590622290118,127.948641570452,"Full"
33491,16,350,16350,"15.12.2016",15,":00","15:00:00",30.90092,-88.11071,2016-12-15 15:00:00,393852.251730603,3419149.88609402,2016-12-15 09:00:00,"16","12","15","09",59,1089.29035337756,18.4625483623315,138.357172653198,"Full"
33491,16,350,16350,"15.12.2016",16,":01","16:01:00",30.90103,-88.11161,2016-12-15 16:01:00,393766.357357061,3419162.93455263,2016-12-15 10:01:00,"16","12","15","10",61,86.8798347045085,1.42425958531981,151.533548995192,"Full"
33491,16,350,16350,"15.12.2016",17,":00","17:00:00",30.90089,-88.112,2016-12-15 17:00:00,393728.929179411,3419147.78937513,2016-12-15 11:00:00,"16","12","15","11",59,40.3762911055406,0.684343917043061,166.650452179709,"Full"
33491,16,350,16350,"15.12.2016",18,":00","18:00:00",30.90091,-88.11216,2016-12-15 18:00:00,393713.659563268,3419150.15848663,2016-12-15 12:00:00,"16","12","15","12",60,15.452309421049,0.257538490350816,183.45561204656,"Full"
33491,16,350,16350,"15.12.2016",19,":01","19:01:00",30.90087,-88.11178,2016-12-15 19:01:00,393749.93319593,3419145.36313297,2016-12-15 13:01:00,"16","12","15","13",61,36.5892312463577,0.599823463055044,200.118657838191,"Full"
33491,16,350,16350,"15.12.2016",20,":00","20:00:00",30.90091,-88.11206,2016-12-15 20:00:00,393723.216883748,3419150.0632063,2016-12-15 14:00:00,"16","12","15","14",59,27.1265925959426,0.459772755863434,214.275753007914,"Full"
33491,16,350,16350,"15.12.2016",21,":00","21:00:00",30.90101,-88.11206,2016-12-15 21:00:00,393723.327372661,3419161.14654189,2016-12-15 15:00:00,"16","12","15","15",60,11.0838863036453,0.184731438394089,226.201284692644,"Full"
