bear,GMT.Date,GMT.Time,Latitude,Longitude,Date.Time,UTM_X,UTM_Y,Local.Date.Time,Year,Month,Day,Hour,Timelag.min,Traveldist,Velocity,sun.azimuth,moonphase
33487,13.08.2016,11:00:00,30.94143,-88.09439,8/13/16 11:00,395456.0775,3423624.33,8/13/16 6:00,16,8,13,6,59,117.4447184,1.990588448,70.25671757,Waxing
33487,13.08.2016,12:01:00,30.94152,-88.09426,8/13/16 12:01,395468.5947,3423634.183,8/13/16 7:01,16,8,13,7,61,15.92994715,0.261146675,78.01195943,Waxing
33487,13.08.2016,13:01:00,30.94149,-88.09432,8/13/16 13:01,395462.8301,3423630.914,8/13/16 8:01,16,8,13,8,60,6.626856484,0.110447608,85.26879423,Waxing
33487,13.08.2016,14:01:00,30.94165,-88.09433,8/13/16 14:01,395462.049,3423648.657,8/13/16 9:01,16,8,13,9,60,17.75996432,0.295999405,92.90754183,Waxing
33487,13.08.2016,15:00:00,30.93868,-88.09546,8/13/16 15:00,395350.8611,3423320.542,8/13/16 10:00,16,8,13,10,59,346.442493,5.871906661,101.8989641,Waxing
33487,13.08.2016,16:00:00,30.94153,-88.09269,8/13/16 16:00,395618.5917,3423633.82,8/13/16 11:00,16,8,13,11,60,412.0953112,6.868255186,114.9545326,Waxing
33487,13.08.2016,17:00:00,30.94297,-88.09194,8/13/16 17:00,395691.8052,3423792.718,8/13/16 12:00,16,8,13,12,60,174.953769,2.91589615,138.3843958,Waxing
33487,13.08.2016,18:00:00,30.94272,-88.09199,8/13/16 18:00,395686.7571,3423765.056,8/13/16 13:00,16,8,13,13,60,28.1184667,0.468641112,182.5075542,Waxing
33487,13.08.2016,19:00:00,30.94283,-88.09206,8/13/16 19:00,395680.1894,3423777.313,8/13/16 14:00,16,8,13,14,60,13.90592535,0.231765423,224.6689678,Waxing
33487,13.08.2016,20:00:00,30.94269,-88.09182,8/13/16 20:00,395702.9648,3423761.572,8/13/16 15:00,16,8,13,15,60,27.68596456,0.461432743,246.5495782,Waxing
33487,13.08.2016,21:00:00,30.94296,-88.09204,8/13/16 21:00,395682.2412,3423791.703,8/13/16 16:00,16,8,13,16,60,36.56977587,0.609496265,259.0175183,Waxing
33487,14.08.2016,0:01:00,30.94286,-88.09193,8/14/16 0:01,395692.641,3423780.517,8/13/16 19:01,16,8,13,19,181,15.27384873,0.084385905,282.8194581,Full
33487,14.08.2016,1:00:00,30.94292,-88.09163,8/14/16 1:00,395721.3655,3423786.886,8/13/16 20:00,16,8,13,20,59,29.42216549,0.498680771,290.3872189,Full
33487,14.08.2016,2:00:00,30.94314,-88.09184,8/14/16 2:00,395701.5429,3423811.466,8/13/16 21:00,16,8,13,21,60,31.57705998,0.526284333,299.2155025,Full
33487,14.08.2016,3:00:00,30.94318,-88.0918,8/14/16 3:00,395705.4076,3423815.862,8/13/16 22:00,16,8,13,22,60,5.853178544,0.097552976,310.0072155,Full
33487,14.08.2016,4:00:00,30.9425,-88.09177,8/14/16 4:00,395707.535,3423740.467,8/13/16 23:00,16,8,13,23,60,75.42500063,1.257083344,323.7217753,Full
33487,14.08.2016,5:00:00,30.94167,-88.09322,8/14/16 5:00,395568.1117,3423649.833,8/14/16 0:00,16,8,14,0,60,166.2929323,2.771548872,341.012934,Full
33487,14.08.2016,6:00:00,30.94127,-88.09268,8/14/16 6:00,395619.2644,3423604.993,8/14/16 1:00,16,8,14,1,60,68.02338976,1.133723163,1.039947365,Full
33487,14.08.2016,7:00:00,30.94113,-88.09268,8/14/16 7:00,395619.1122,3423589.477,8/14/16 2:00,16,8,14,2,60,15.51746099,0.25862435,20.90719362,Full
33487,14.08.2016,8:00:00,30.94122,-88.09272,8/14/16 8:00,395615.3888,3423599.489,8/14/16 3:00,16,8,14,3,60,10.68244643,0.178040774,37.86183004,Full
33487,14.08.2016,9:00:00,30.94131,-88.09262,8/14/16 9:00,395625.0399,3423609.371,8/14/16 4:00,16,8,14,4,60,13.8124834,0.230208057,51.26387015,Full
33487,14.08.2016,10:01:00,30.93515,-88.09767,8/14/16 10:01,395135.874,3422931.377,8/14/16 5:01,16,8,14,5,61,836.0376151,13.70553467,61.99591379,Full
33487,14.08.2016,11:00:00,30.9351,-88.09761,8/14/16 11:00,395141.5518,3422925.779,8/14/16 6:00,16,8,14,6,59,7.973463029,0.135143441,70.54058035,Full
33487,14.08.2016,12:01:00,30.9351,-88.09784,8/14/16 12:01,395119.5778,3422925.995,8/14/16 7:01,16,8,14,7,61,21.97503228,0.360246431,78.30569931,Full
33487,14.08.2016,13:00:00,30.93507,-88.09766,8/14/16 13:00,395136.7421,3422922.501,8/14/16 8:00,16,8,14,8,59,17.51636238,0.296887498,85.46181317,Full
33487,14.08.2016,14:00:00,30.93521,-88.0978,8/14/16 14:00,395123.5195,3422938.149,8/14/16 9:00,16,8,14,9,60,20.48686973,0.341447829,93.12578536,Full
33487,14.08.2016,15:00:00,30.93515,-88.09761,8/14/16 15:00,395141.6064,3422931.32,8/14/16 10:00,16,8,14,10,60,19.33308958,0.32221816,102.3198528,Full
33487,14.08.2016,16:00:00,30.93519,-88.09756,8/14/16 16:00,395146.427,3422935.707,8/14/16 11:00,16,8,14,11,60,6.517506511,0.108625109,115.4814279,Full
33487,14.08.2016,17:00:00,30.93517,-88.09758,8/14/16 17:00,395144.4944,3422933.509,8/14/16 12:00,16,8,14,12,60,2.926695051,0.048778251,138.9898523,Full
33487,14.08.2016,18:00:00,30.9351,-88.0978,8/14/16 18:00,395123.3994,3422925.957,8/14/16 13:00,16,8,14,13,60,22.40582574,0.373430429,182.6262734,Full
33487,14.08.2016,19:00:00,30.93447,-88.10163,8/14/16 19:00,394756.7947,3422859.743,8/14/16 14:00,16,8,14,14,60,372.5363331,6.208938885,224.2544114,Full
33487,14.08.2016,20:00:00,30.93192,-88.10168,8/14/16 20:00,394749.224,3422577.164,8/14/16 15:00,16,8,14,15,60,282.6801218,4.711335364,246.1351428,Full
33487,14.08.2016,21:00:00,30.9319,-88.10228,8/14/16 21:00,394691.8767,3422575.514,8/14/16 16:00,16,8,14,16,60,57.37097904,0.956182984,258.6693582,Full
33487,16.08.2016,0:01:00,30.92885,-88.10694,8/16/16 0:01,394243.2924,3422241.884,8/15/16 19:01,16,8,15,19,1621,559.0500918,0.344879761,282.3249707,Full
33487,16.08.2016,1:00:00,30.92383,-88.10408,8/16/16 1:00,394511.0412,3421682.789,8/15/16 20:00,16,8,15,20,59,619.9005907,10.50678967,289.9187202,Full
33487,16.08.2016,2:00:00,30.92042,-88.10178,8/16/16 2:00,394727.0717,3421302.672,8/15/16 21:00,16,8,15,21,60,437.2159631,7.286932719,298.7713948,Full
33487,16.08.2016,3:01:00,30.92041,-88.10161,8/16/16 3:01,394743.3049,3421301.404,8/15/16 22:01,16,8,15,22,61,16.28268266,0.266929224,309.8074392,Full
33487,16.08.2016,4:00:00,30.92054,-88.10173,8/16/16 4:00,394731.9808,3421315.925,8/15/16 23:00,16,8,15,23,59,18.41501611,0.312118917,323.4122533,Full
33487,16.08.2016,5:00:00,30.92059,-88.10164,8/16/16 5:00,394740.6354,3421321.382,8/16/16 0:00,16,8,16,0,60,10.2311877,0.170519795,340.8921985,Full
33487,16.08.2016,6:00:00,30.92049,-88.10157,8/16/16 6:00,394747.2146,3421310.233,8/16/16 1:00,16,8,16,1,60,12.94590004,0.215765001,1.193326426,Full
33487,16.08.2016,7:00:00,30.92047,-88.10164,8/16/16 7:00,394740.504,3421308.082,8/16/16 2:00,16,8,16,2,60,7.046833553,0.117447226,21.30499289,Full
33487,16.08.2016,8:00:00,30.92057,-88.10163,8/16/16 8:00,394741.569,3421319.156,8/16/16 3:00,16,8,16,3,60,11.12500623,0.185416771,38.38894986,Full
33487,16.08.2016,9:00:00,30.92285,-88.09609,8/16/16 9:00,395273.4196,3421566.638,8/16/16 4:00,16,8,16,4,60,586.611224,9.776853733,51.83259007,Full
33487,16.08.2016,10:01:00,30.92307,-88.09421,8/16/16 10:01,395453.2951,3421589.257,8/16/16 5:01,16,8,16,5,61,181.2919832,2.971999725,62.57201251,Full
33487,16.08.2016,11:01:00,30.923,-88.09429,8/16/16 11:01,395445.5749,3421581.574,8/16/16 6:01,16,8,16,6,60,10.89197503,0.181532917,71.25591709,Full
33487,16.08.2016,12:01:00,30.92295,-88.09435,8/16/16 12:01,395439.7874,3421576.088,8/16/16 7:01,16,8,16,7,60,7.97397067,0.132899511,78.90583995,Full
33487,16.08.2016,13:00:00,30.92318,-88.09429,8/16/16 13:00,395445.7707,3421601.524,8/16/16 8:00,16,8,16,8,59,26.12966941,0.442875753,86.10387183,Full
33487,16.08.2016,14:00:00,30.92306,-88.0943,8/16/16 14:00,395444.6846,3421588.233,8/16/16 9:00,16,8,16,9,60,13.33493022,0.222248837,93.84651742,Full
33487,16.08.2016,15:00:00,30.92308,-88.09425,8/16/16 15:00,395449.4839,3421590.403,8/16/16 10:00,16,8,16,10,60,5.266994,0.087783233,103.1750184,Full
33487,16.08.2016,16:00:00,30.92306,-88.09485,8/16/16 16:00,395392.1316,3421588.749,8/16/16 11:00,16,8,16,11,60,57.37614444,0.956269074,116.5463082,Full
33487,16.08.2016,17:00:00,30.92294,-88.09446,8/16/16 17:00,395429.2659,3421575.083,8/16/16 12:00,16,8,16,12,60,39.56908478,0.659484746,140.1967447,Full
33487,16.08.2016,18:00:00,30.92469,-88.09553,8/16/16 18:00,395328.9324,3421770.046,8/16/16 13:00,16,8,16,13,60,219.2653351,3.654422252,182.8723898,Full
33487,16.08.2016,19:00:00,30.92593,-88.09123,8/16/16 19:00,395741.1396,3421903.45,8/16/16 14:00,16,8,16,14,60,433.2566373,7.220943956,223.4503096,Full
33487,16.08.2016,20:00:00,30.92798,-88.08891,8/16/16 20:00,395965.0305,3422128.49,8/16/16 15:00,16,8,16,15,60,317.4436249,5.290727081,245.3122066,Full
33487,16.08.2016,21:00:00,30.9279,-88.08882,8/16/16 21:00,395973.543,3422119.54,8/16/16 16:00,16,8,16,16,60,12.35223,0.2058705,257.9715682,Full
33487,17.08.2016,0:01:00,30.92798,-88.08892,8/17/16 0:01,395964.075,3422128.5,8/16/16 19:01,16,8,16,19,181,13.03550552,0.072019368,282.0749992,Full
33487,17.08.2016,1:00:00,30.92801,-88.08881,8/17/16 1:00,395974.6176,3422131.722,8/16/16 20:00,16,8,16,20,59,11.02399225,0.186847326,289.6815374,Full
33487,17.08.2016,2:00:00,30.92798,-88.08892,8/17/16 2:00,395964.075,3422128.5,8/16/16 21:00,16,8,16,21,60,11.02399225,0.183733204,298.5462739,Full
33487,17.08.2016,3:00:00,30.928,-88.0888,8/17/16 3:00,395975.5622,3422130.604,8/16/16 22:00,16,8,16,22,60,11.67838033,0.194639672,309.4002209,Full
33487,17.08.2016,4:00:00,30.92789,-88.08895,8/17/16 4:00,395961.1112,3422118.553,8/16/16 23:00,16,8,16,23,60,18.81685148,0.313614191,323.2556757,Full
33487,17.08.2016,5:00:00,30.92798,-88.08896,8/17/16 5:00,395960.2532,3422128.537,8/17/16 0:00,16,8,17,0,60,10.02113864,0.167018977,340.8331727,Full
33487,17.08.2016,6:00:00,30.92802,-88.08895,8/17/16 6:00,395961.252,3422132.961,8/17/16 1:00,16,8,17,1,60,4.535342461,0.075589041,1.276276268,Full
33487,17.08.2016,7:00:00,30.92802,-88.08893,8/17/16 7:00,395963.1629,3422132.942,8/17/16 2:00,16,8,17,2,60,1.911009077,0.031850151,21.51340541,Full
33487,17.08.2016,8:03:00,30.92805,-88.08892,8/17/16 8:03,395964.1508,3422136.258,8/17/16 3:03,16,8,17,3,63,3.459722665,0.054916233,39.41909203,Full
33487,17.08.2016,9:02:00,30.92595,-88.09108,8/17/16 9:02,395755.4935,3421905.526,8/17/16 4:02,16,8,17,4,59,311.0870322,5.272661562,52.51875108,Full
33487,17.08.2016,10:01:00,30.91777,-88.09455,8/17/16 10:01,395415.0408,3421002.159,8/17/16 5:01,16,8,17,5,59,965.390878,16.36255725,62.86733972,Full
33487,17.08.2016,11:00:00,30.91604,-88.08728,8/17/16 11:00,396107.8641,3420803.621,8/17/16 6:00,16,8,17,6,59,720.7090652,12.21540789,71.41880659,Full
33487,17.08.2016,12:01:00,30.93558,-88.06872,8/17/16 12:01,397902.1769,3422952.152,8/17/16 7:01,16,8,17,7,61,2799.239643,45.88917447,79.21205045,Full
33487,17.08.2016,13:00:00,30.93502,-88.06869,8/17/16 13:00,397904.4478,3422890.058,8/17/16 8:00,16,8,17,8,59,62.13557136,1.053145277,86.43097455,Full
33487,17.08.2016,14:01:00,30.93506,-88.06864,8/17/16 14:01,397909.2673,3422894.445,8/17/16 9:01,16,8,17,9,61,6.517465208,0.106843692,94.35217808,Full
33487,17.08.2016,15:01:00,30.93506,-88.06869,8/17/16 15:01,397904.4904,3422894.491,8/17/16 10:01,16,8,17,10,60,4.77714905,0.079619151,103.7900405,Full
33487,17.08.2016,16:00:00,30.93509,-88.06855,8/17/16 16:00,397917.8976,3422897.688,8/17/16 11:00,16,8,17,11,59,13.78311964,0.233612197,117.0837033,Full
33487,17.08.2016,17:00:00,30.93685,-88.07665,8/17/16 17:00,397145.9194,3423100.202,8/17/16 12:00,16,8,17,12,60,798.0993649,13.30165608,140.7973889,Full
33487,17.08.2016,18:00:00,30.94161,-88.08762,8/17/16 18:00,396103.0279,3423637.947,8/17/16 13:00,16,8,17,13,60,1173.368015,19.55613359,182.9991516,Full
33487,17.08.2016,19:00:00,30.94164,-88.09302,8/17/16 19:00,395587.1856,3423646.321,8/17/16 14:00,16,8,17,14,60,515.9102623,8.598504372,223.0607748,Full
33487,17.08.2016,20:00:00,30.94159,-88.09298,8/17/16 20:00,395590.9525,3423640.741,8/17/16 15:00,16,8,17,15,60,6.731785776,0.11219643,244.9041093,Full
33487,17.08.2016,21:00:00,30.94171,-88.09309,8/17/16 21:00,395580.5744,3423654.144,8/17/16 16:00,16,8,17,16,60,16.95136277,0.282522713,257.622256,Full
33487,18.08.2016,0:01:00,30.94059,-88.09259,8/18/16 0:01,395627.1233,3423529.542,8/17/16 19:01,16,8,17,19,181,133.0132168,0.734879651,281.8232886,Full
33487,18.08.2016,1:00:00,30.94016,-88.0922,8/18/16 1:00,395663.9142,3423481.519,8/17/16 20:00,16,8,17,20,59,60.49669179,1.025367657,289.4424517,Full
33487,18.08.2016,2:00:00,30.93887,-88.09277,8/18/16 2:00,395608.0578,3423339.077,8/17/16 21:00,16,8,17,21,60,153.0017237,2.550028728,298.3191318,Full
33487,18.08.2016,3:00:00,30.93887,-88.09272,8/18/16 3:00,395612.8345,3423339.03,8/17/16 22:00,16,8,17,22,60,4.776987545,0.079616459,309.1939951,Full
33487,18.08.2016,4:00:00,30.93877,-88.09285,8/18/16 4:00,395600.3062,3423328.069,8/17/16 23:00,16,8,17,23,60,16.64672639,0.27744544,323.0978496,Full
33487,18.08.2016,5:00:00,30.93955,-88.09308,8/18/16 5:00,395579.1812,3423414.734,8/18/16 0:00,16,8,18,0,60,89.20327455,1.486721242,340.7750233,Full
33487,18.08.2016,6:00:00,30.94518,-88.08952,8/18/16 6:00,395925.3856,3424035.397,8/18/16 1:00,16,8,18,1,60,710.6894402,11.844824,1.363449748,Full
33487,18.08.2016,7:00:00,30.94192,-88.08802,8/18/16 7:00,396065.1504,3423672.679,8/18/16 2:00,16,8,18,2,60,388.713969,6.47856615,21.7282099,Full
33487,18.08.2016,8:00:00,30.94196,-88.08806,8/18/16 8:00,396061.3724,3423677.15,8/18/16 3:00,16,8,18,3,60,5.853204192,0.097553403,38.94174169,Full
33487,18.08.2016,9:00:00,30.94197,-88.08802,8/18/16 9:00,396065.2045,3423678.221,8/18/16 4:00,16,8,18,4,60,3.978957316,0.066315955,52.42374964,Full
33487,18.08.2016,10:01:00,30.94214,-88.08803,8/18/16 10:01,396064.4332,3423697.072,8/18/16 5:01,16,8,18,5,61,18.86681619,0.309292069,63.16741356,Full
33487,18.08.2016,11:00:00,30.94194,-88.08795,8/18/16 11:00,396071.8593,3423674.83,8/18/16 6:00,16,8,18,6,59,23.44833942,0.397429482,71.72013635,Full
33487,18.08.2016,12:01:00,30.94204,-88.08803,8/18/16 12:01,396064.325,3423685.988,8/18/16 7:01,16,8,18,7,61,13.46353857,0.220713747,79.52222532,Full
33487,18.08.2016,13:00:00,30.94195,-88.08808,8/18/16 13:00,396059.451,3423676.06,8/18/16 8:00,16,8,18,8,59,11.06022978,0.187461522,86.76198144,Full
33487,18.08.2016,14:00:00,30.93621,-88.08963,8/18/16 14:00,395905.1553,3423041.322,8/18/16 9:00,16,8,18,9,60,653.2221353,10.88703559,94.58369221,Full
33487,18.08.2016,15:00:00,30.9271,-88.09559,8/18/16 15:00,395325.8247,3422037.211,8/18/16 10:00,16,8,18,10,60,1159.251036,19.32085061,104.0468271,Full
33487,18.08.2016,16:00:00,30.92382,-88.09082,8/18/16 16:00,395778.0259,3421669.208,8/18/16 11:00,16,8,18,11,60,583.0200507,9.717000845,117.6240087,Full
33487,18.08.2016,17:00:00,30.91939,-88.0896,8/18/16 17:00,395889.7984,3421177.076,8/18/16 12:00,16,8,18,12,60,504.6647604,8.411079341,141.3956616,Full
33487,18.08.2016,18:00:00,30.9174,-88.08924,8/18/16 18:00,395922.0433,3420956.182,8/18/16 13:00,16,8,18,13,60,223.2353351,3.720588918,183.127981,Full
33487,18.08.2016,19:00:00,30.91738,-88.08928,8/18/16 19:00,395918.1994,3420954.003,8/18/16 14:00,16,8,18,14,60,4.418724654,0.073645411,222.6795531,Full
33487,18.08.2016,20:00:00,30.91747,-88.08931,8/18/16 20:00,395915.4301,3420964.006,8/18/16 15:00,16,8,18,15,60,10.37924089,0.172987348,244.4985056,Full
33487,18.08.2016,21:00:00,30.91644,-88.08802,8/18/16 21:00,396037.5839,3420848.644,8/18/16 16:00,16,8,18,16,60,168.0175092,2.80029182,257.2728676,Full
33487,19.08.2016,0:01:00,30.9163,-88.0882,8/19/16 0:01,396020.2322,3420833.295,8/18/16 19:01,16,8,18,19,181,23.16612308,0.12798963,281.5698964,Full
33487,19.08.2016,1:00:00,30.91142,-88.07749,8/19/16 1:00,397038.4264,3420282.492,8/18/16 20:00,16,8,18,20,59,1157.628659,19.62082473,289.2015007,Full
33487,19.08.2016,2:00:00,30.91481,-88.06869,8/19/16 2:00,397882.9742,3420650.123,8/18/16 21:00,16,8,18,21,60,921.0937383,15.35156231,298.0899837,Full
33487,20.08.2016,0:01:00,30.91522,-88.06702,8/20/16 0:01,398042.9921,3420694.036,8/19/16 19:01,16,8,19,19,1321,165.9340067,0.12561242,281.3148777,Full
33487,20.08.2016,1:01:00,30.91513,-88.06687,8/20/16 1:01,398057.2304,3420683.924,8/19/16 20:01,16,8,19,20,60,17.46379149,0.291063191,289.0956065,Full
33487,20.08.2016,2:00:00,30.9216,-88.0647,8/20/16 2:00,398271.4396,3421399.03,8/19/16 21:00,16,8,19,21,59,746.5003035,12.65254752,297.8588428,Full
33487,20.08.2016,3:00:00,30.92168,-88.06117,8/20/16 3:00,398608.8222,3421404.681,8/19/16 22:00,16,8,19,22,60,337.4298966,5.623831609,308.7756401,Full
33487,20.08.2016,4:00:00,30.92782,-88.0633,8/20/16 4:00,398411.7878,3422087.134,8/19/16 23:00,16,8,19,23,60,710.3272946,11.83878824,322.7783185,Full
33487,20.08.2016,5:00:00,30.9324,-88.05838,8/20/16 5:00,398886.6927,3422590.275,8/20/16 0:00,16,8,20,0,60,691.8708997,11.53118166,340.6612812,Full
33487,20.08.2016,6:00:00,30.93267,-88.05684,8/20/16 6:00,399034.1097,3422618.804,8/20/16 1:00,16,8,20,1,60,150.1521293,2.502535489,1.550610714,Full
33487,20.08.2016,7:00:00,30.93255,-88.05684,8/20/16 7:00,399033.9836,3422605.504,8/20/16 2:00,16,8,20,2,60,13.30054808,0.221675801,22.17713514,Full
33487,20.08.2016,8:00:00,30.93281,-88.0567,8/20/16 8:00,399047.6325,3422634.193,8/20/16 3:00,16,8,20,3,60,31.77096783,0.529516131,39.52006493,Full
33487,20.08.2016,9:01:00,30.93288,-88.05678,8/20/16 9:01,399040.0628,3422642.024,8/20/16 4:01,16,8,20,4,61,10.89133652,0.1785465,53.23421165,Full
33487,20.08.2016,10:01:00,30.93289,-88.057,8/20/16 10:01,399019.0544,3422643.332,8/20/16 5:01,16,8,20,5,60,21.04907469,0.350817911,63.78147231,Full
33487,20.08.2016,11:00:00,30.93265,-88.05751,8/20/16 11:00,398970.0763,3422617.194,8/20/16 6:00,16,8,20,6,59,55.51604718,0.940949952,72.33513536,Full
33487,20.08.2016,12:01:00,30.9235,-88.05686,8/20/16 12:01,399022.5625,3421602.485,8/20/16 7:01,16,8,20,7,61,1016.066112,16.65682151,80.1540734,Full
33487,20.08.2016,13:00:00,30.92644,-88.07325,8/20/16 13:00,397459.6346,3421943.296,8/20/16 8:00,16,8,20,8,59,1599.654886,27.11279468,87.43526638,Full
33487,20.08.2016,14:00:00,30.92633,-88.07791,8/20/16 14:00,397014.2664,3421935.4,8/20/16 9:00,16,8,20,9,60,445.4381315,7.423968859,95.33624639,Full
33487,20.08.2016,15:00:00,30.92616,-88.07761,8/20/16 15:00,397042.7485,3421916.281,8/20/16 10:00,16,8,20,10,60,34.30388396,0.571731399,104.9338078,Full
33487,20.08.2016,16:00:00,30.92629,-88.07796,8/20/16 16:00,397009.4462,3421931.013,8/20/16 11:00,16,8,20,11,60,36.41518913,0.606919819,118.7121729,Full
33487,20.08.2016,17:00:00,30.92826,-88.07953,8/20/16 17:00,396861.5512,3422150.806,8/20/16 12:00,16,8,20,12,60,264.9187396,4.415312327,142.5836699,Full
33487,20.08.2016,18:00:00,30.92991,-88.0856,8/20/16 18:00,396283.3708,3422339.314,8/20/16 13:00,16,8,20,13,60,608.134648,10.13557747,183.3907132,Full
33487,20.08.2016,19:00:00,30.92453,-88.08708,8/20/16 19:00,396136.1506,3421744.409,8/20/16 14:00,16,8,20,14,60,612.8507294,10.21417882,221.9418344,Full
33487,20.08.2016,20:00:00,30.92396,-88.09272,8/20/16 20:00,395596.6328,3421686.502,8/20/16 15:00,16,8,20,15,60,542.6163895,9.043606491,243.6954368,Full
33487,20.08.2016,21:00:00,30.92464,-88.09429,8/20/16 21:00,395447.3591,3421763.341,8/20/16 16:00,16,8,20,16,60,167.8890892,2.798151486,256.5744291,Full
33487,22.08.2016,0:01:00,30.92506,-88.0943,8/22/16 0:01,395446.8606,3421809.9,8/21/16 19:01,16,8,21,19,1621,46.56209151,0.028724301,280.800173,Waning
33487,22.08.2016,1:00:00,30.92488,-88.09421,8/22/16 1:00,395455.2642,3421789.866,8/21/16 20:00,16,8,21,20,59,21.72552845,0.368229296,288.4678025,Waning
33487,22.08.2016,2:00:00,30.92488,-88.09513,8/22/16 2:00,395367.359,3421790.729,8/21/16 21:00,16,8,21,21,60,87.90941433,1.465156905,297.3906263,Waning
33487,22.08.2016,3:00:00,30.92498,-88.0951,8/22/16 3:00,395370.3343,3421801.784,8/21/16 22:00,16,8,21,22,60,11.44857408,0.190809568,308.3493119,Waning
33487,22.08.2016,4:00:00,30.92487,-88.09413,8/22/16 4:00,395462.8972,3421788.682,8/21/16 23:00,16,8,21,23,60,93.48551528,1.558091921,322.4533594,Waning
33487,22.08.2016,5:00:00,30.92317,-88.09545,8/22/16 5:00,395334.9209,3421601.504,8/22/16 0:00,16,8,22,0,60,226.7457076,3.779095127,340.5507938,Waning
33487,22.08.2016,6:03:00,30.9209,-88.09662,8/22/16 6:03,395220.6516,3421351.011,8/22/16 1:03,16,8,22,1,63,275.3254249,4.370244839,2.84150538,Waning
33487,22.08.2016,7:02:00,30.9209,-88.09659,8/22/16 7:02,395223.5182,3421350.983,8/22/16 2:02,16,8,22,2,59,2.866731434,0.048588668,23.2995237,Waning
33487,22.08.2016,8:01:00,30.92084,-88.09638,8/22/16 8:01,395243.519,3421344.136,8/22/16 3:01,16,8,22,3,59,21.14039668,0.358311808,40.37996039,Waning
33487,22.08.2016,9:00:00,30.92044,-88.09655,8/22/16 9:00,395226.8389,3421299.962,8/22/16 4:00,16,8,22,4,59,47.21792427,0.800303801,53.67142275,Waning
33487,22.08.2016,10:01:00,30.92032,-88.09646,8/22/16 10:01,395235.3079,3421286.578,8/22/16 5:01,16,8,22,5,61,15.83892244,0.259654466,64.41351004,Waning
33487,22.08.2016,11:00:00,30.92037,-88.09651,8/22/16 11:00,395230.5847,3421292.166,8/22/16 6:00,16,8,22,6,59,7.317207866,0.124020472,72.96596388,Waning
33487,22.08.2016,12:01:00,30.92058,-88.09642,8/22/16 12:01,395239.4134,3421315.357,8/22/16 7:01,16,8,22,7,61,24.81416288,0.406789555,80.80058222,Waning
33487,22.08.2016,13:01:00,30.92081,-88.09645,8/22/16 13:01,395236.7975,3421340.877,8/22/16 8:01,16,8,22,8,60,25.65359505,0.427559917,88.24893447,Waning
33487,22.08.2016,14:00:00,30.9207,-88.09642,8/22/16 14:00,395239.5442,3421328.657,8/22/16 9:00,16,8,22,9,59,12.52475465,0.212283977,96.10309601,Waning
33487,22.08.2016,15:00:00,30.92088,-88.09641,8/22/16 15:00,395240.696,3421348.597,8/22/16 10:00,16,8,22,10,60,19.97384899,0.332897483,105.8344664,Waning
33487,22.08.2016,16:00:00,30.92077,-88.09641,8/22/16 16:00,395240.5761,3421336.406,8/22/16 11:00,16,8,22,11,60,12.19226424,0.203204404,119.8084539,Waning
33487,22.08.2016,17:00:00,30.92074,-88.09635,8/22/16 17:00,395246.2766,3421333.024,8/22/16 12:00,16,8,22,12,60,6.627925802,0.11046543,143.7580703,Waning
33487,22.08.2016,18:00:00,30.92078,-88.09638,8/22/16 18:00,395243.4536,3421337.486,8/22/16 13:00,16,8,22,13,60,5.27963469,0.087993911,183.6584493,Waning
33487,22.08.2016,19:00:00,30.92486,-88.09425,8/22/16 19:00,395451.4204,3421787.687,8/22/16 14:00,16,8,22,14,60,495.9142137,8.265236895,221.2365459,Waning
33487,22.08.2016,20:00:00,30.92528,-88.09006,8/22/16 20:00,395852.2263,3421830.314,8/22/16 15:00,16,8,22,15,60,403.0663192,6.717771986,242.9041846,Waning
33487,22.08.2016,21:00:00,30.92507,-88.09556,8/22/16 21:00,395326.4798,3421812.191,8/22/16 16:00,16,8,22,16,60,526.0587508,8.767645847,255.8773243,Waning
33487,23.08.2016,0:01:00,30.92527,-88.09538,8/23/16 0:01,395343.8964,3421834.189,8/22/16 19:01,16,8,22,19,181,28.05773711,0.155015122,280.5405882,Waning
33487,23.08.2016,1:00:00,30.92529,-88.09524,8/23/16 1:00,395357.295,3421836.274,8/22/16 20:00,16,8,22,20,59,13.55989282,0.229828692,288.2197287,Waning
33487,23.08.2016,2:00:00,30.92535,-88.09529,8/23/16 2:00,395352.5829,3421842.971,8/22/16 21:00,16,8,22,21,60,8.188586422,0.13647644,297.1535679,Waning
33487,23.08.2016,3:00:00,30.92532,-88.09538,8/23/16 3:00,395343.9509,3421839.73,8/22/16 22:00,16,8,22,22,60,9.220259592,0.153670993,308.1331104,Waning
33487,23.08.2016,4:00:00,30.92497,-88.09405,8/23/16 4:00,395470.6499,3421799.691,8/22/16 23:00,16,8,22,23,60,132.8751862,2.214586437,322.2887355,Waning
33487,23.08.2016,5:00:00,30.9249,-88.09421,8/23/16 5:00,395455.2859,3421792.082,8/23/16 0:00,16,8,23,0,60,17.14463224,0.285743871,340.4967006,Waning
33487,23.08.2016,6:00:00,30.92486,-88.09407,8/23/16 6:00,395468.6193,3421787.518,8/23/16 1:00,16,8,23,1,60,14.09306058,0.234884343,1.86389204,Waning
33487,23.08.2016,7:00:00,30.92481,-88.09412,8/23/16 7:00,395463.7874,3421782.023,8/23/16 2:00,16,8,23,2,60,7.317060652,0.121951011,22.89929434,Waning
