bear,year,day,juliandate,GMT.Date,hours,minutes,GMT.Time,Latitude,Longitude
33506,16,306,16306,11.01.2016,8,:01,8:01:00,30.97412,-88.06699
33506,16,306,16306,11.01.2016,9,:01,9:01:00,30.97447,-88.07551
33506,16,306,16306,11.01.2016,14,:02,14:02:00,30.95504,-88.06467
33506,16,306,16306,11.01.2016,16,:03,16:03:00,30.95576,-88.0647
33506,16,306,16306,11.01.2016,17,:04,17:04:00,30.97413,-88.07545
33506,16,306,16306,11.01.2016,18,:01,18:01:00,30.97603,-88.07545
33506,16,306,16306,11.01.2016,19,:00,19:00:00,30.9831,-88.08223
33506,16,306,16306,11.01.2016,20,:00,20:00:00,30.98438,-88.09358
33506,16,306,16306,11.01.2016,21,:00,21:00:00,30.98483,-88.09934
33506,16,306,16306,11.01.2016,22,:00,22:00:00,30.98683,-88.10879
33506,16,306,16306,11.01.2016,23,:00,23:00:00,30.99082,-88.10723
33506,16,307,16307,11.02.2016,0,:01,0:01:00,30.99376,-88.10623
33506,16,307,16307,11.02.2016,1,:03,1:03:00,30.99386,-88.10649
33506,16,307,16307,11.02.2016,2,:00,2:00:00,30.99599,-88.10926
33506,16,307,16307,11.02.2016,3,:00,3:00:00,30.98708,-88.1089
33506,16,307,16307,11.02.2016,4,:00,4:00:00,30.9872,-88.10907
33506,16,307,16307,11.02.2016,5,:00,5:00:00,30.98727,-88.10603
33506,16,307,16307,11.02.2016,6,:00,6:00:00,30.98747,-88.10331
33506,16,307,16307,11.02.2016,7,:02,7:02:00,30.98222,-88.09489
33506,16,307,16307,11.02.2016,8,:03,8:03:00,30.97627,-88.08491
33506,16,307,16307,11.02.2016,17,:03,17:03:00,30.97291,-88.07968
33506,16,307,16307,11.02.2016,18,:01,18:01:00,30.97372,-88.07064
33506,16,307,16307,11.02.2016,19,:00,19:00:00,30.97418,-88.07089
33506,16,307,16307,11.02.2016,20,:00,20:00:00,30.97321,-88.06742
33506,16,307,16307,11.02.2016,21,:00,21:00:00,30.97149,-88.0623
33506,16,307,16307,11.02.2016,22,:01,22:01:00,30.97149,-88.06229
33506,16,307,16307,11.02.2016,23,:00,23:00:00,30.97145,-88.0623
33506,16,308,16308,11.03.2016,3,:02,3:02:00,30.97154,-88.06214
33506,16,308,16308,11.03.2016,4,:03,4:03:00,30.9721,-88.06259
33506,16,308,16308,11.03.2016,7,:03,7:03:00,30.972,-88.06767
33506,16,308,16308,11.03.2016,8,:03,8:03:00,30.9706,-88.07495
33506,16,308,16308,11.03.2016,9,:03,9:03:00,30.96781,-88.08036
33506,16,308,16308,11.03.2016,10,:03,10:03:00,30.97417,-88.08868
33506,16,308,16308,11.03.2016,11,:02,11:02:00,30.97365,-88.0886
33506,16,308,16308,11.03.2016,13,:03,13:03:00,30.97361,-88.08861
33506,16,308,16308,11.03.2016,16,:03,16:03:00,30.97351,-88.08868
33506,16,308,16308,11.03.2016,17,:01,17:01:00,30.97119,-88.08843
33506,16,308,16308,11.03.2016,18,:02,18:02:00,30.96704,-88.08242
33506,16,308,16308,11.03.2016,20,:00,20:00:00,30.96102,-88.08632
33506,16,308,16308,11.03.2016,21,:01,21:01:00,30.95571,-88.08619
33506,16,308,16308,11.03.2016,22,:01,22:01:00,30.95781,-88.06907
33506,16,308,16308,11.03.2016,23,:00,23:00:00,30.95619,-88.06793
33506,16,309,16309,11.04.2016,0,:01,0:01:00,30.95788,-88.06899
33506,16,309,16309,11.04.2016,1,:01,1:01:00,30.95659,-88.07068
33506,16,309,16309,11.04.2016,2,:00,2:00:00,30.95658,-88.07074
33506,16,309,16309,11.04.2016,3,:00,3:00:00,30.95661,-88.07066
33506,16,309,16309,11.04.2016,4,:00,4:00:00,30.95667,-88.07062
33506,16,309,16309,11.04.2016,5,:04,5:04:00,30.95619,-88.0679
33506,16,309,16309,11.04.2016,6,:00,6:00:00,30.94983,-88.06745
33506,16,309,16309,11.04.2016,7,:00,7:00:00,30.94056,-88.0671
33506,16,309,16309,11.04.2016,8,:03,8:03:00,30.92406,-88.06452
33506,16,309,16309,11.04.2016,9,:03,9:03:00,30.92525,-88.06402
33506,16,309,16309,11.04.2016,10,:03,10:03:00,30.92481,-88.06375
33506,16,309,16309,11.04.2016,11,:02,11:02:00,30.92528,-88.06101
33506,16,309,16309,11.04.2016,12,:01,12:01:00,30.92561,-88.0613
33506,16,309,16309,11.04.2016,16,:02,16:02:00,30.92135,-88.06246
33506,16,309,16309,11.04.2016,17,:01,17:01:00,30.92222,-88.06265
33506,16,309,16309,11.04.2016,18,:01,18:01:00,30.92241,-88.06172
33506,16,309,16309,11.04.2016,19,:00,19:00:00,30.92317,-88.0633
33506,16,309,16309,11.04.2016,20,:01,20:01:00,30.92607,-88.06284
33506,16,309,16309,11.04.2016,21,:00,21:00:00,30.9294,-88.05359
33506,16,309,16309,11.04.2016,22,:00,22:00:00,30.92942,-88.05364
33506,16,309,16309,11.04.2016,23,:00,23:00:00,30.92944,-88.05354
33506,16,310,16310,11.05.2016,0,:00,0:00:00,30.92939,-88.05339
33506,16,310,16310,11.05.2016,1,:00,1:00:00,30.92945,-88.05355
33506,16,310,16310,11.05.2016,2,:02,2:02:00,30.92945,-88.05355
33506,16,310,16310,11.05.2016,3,:00,3:00:00,30.92945,-88.05358
33506,16,310,16310,11.05.2016,4,:01,4:01:00,30.92975,-88.05382
33506,16,310,16310,11.05.2016,5,:00,5:00:00,30.92953,-88.05599
33506,16,310,16310,11.05.2016,6,:01,6:01:00,30.92959,-88.05599
33506,16,310,16310,11.05.2016,8,:01,8:01:00,30.92944,-88.05601
33506,16,310,16310,11.05.2016,9,:03,9:03:00,30.92896,-88.0564
33506,16,310,16310,11.05.2016,10,:00,10:00:00,30.92521,-88.05397
33506,16,310,16310,11.05.2016,11,:00,11:00:00,30.92605,-88.05888
33506,16,310,16310,11.05.2016,12,:03,12:03:00,30.926,-88.05883
33506,16,310,16310,11.05.2016,13,:00,13:00:00,30.92597,-88.05884
33506,16,310,16310,11.05.2016,14,:02,14:02:00,30.92594,-88.05887
33506,16,310,16310,11.05.2016,15,:01,15:01:00,30.92672,-88.05939
33506,16,310,16310,11.05.2016,18,:02,18:02:00,30.92418,-88.06349
33506,16,310,16310,11.05.2016,20,:00,20:00:00,30.92299,-88.06514
33506,16,310,16310,11.05.2016,21,:00,21:00:00,30.92449,-88.06492
33506,16,310,16310,11.05.2016,22,:00,22:00:00,30.924,-88.06424
33506,16,310,16310,11.05.2016,23,:00,23:00:00,30.91879,-88.06072
33506,16,311,16311,11.06.2016,0,:00,0:00:00,30.91814,-88.06044
33506,16,311,16311,11.06.2016,1,:00,1:00:00,30.91996,-88.06005
33506,16,311,16311,11.06.2016,2,:02,2:02:00,30.91993,-88.05989
33506,16,311,16311,11.06.2016,5,:03,5:03:00,30.91986,-88.05995
33506,16,311,16311,11.06.2016,6,:00,6:00:00,30.91288,-88.05856
33506,16,311,16311,11.06.2016,7,:03,7:03:00,30.9047,-88.0529
33506,16,311,16311,11.06.2016,8,:03,8:03:00,30.9015,-88.06204
33506,16,311,16311,11.06.2016,9,:03,9:03:00,30.90876,-88.06235
33506,16,311,16311,11.06.2016,11,:01,11:01:00,30.91852,-88.06415
33506,16,311,16311,11.06.2016,13,:03,13:03:00,30.91932,-88.06468
33506,16,311,16311,11.06.2016,14,:00,14:00:00,30.91935,-88.06471
33506,16,311,16311,11.06.2016,15,:00,15:00:00,30.92129,-88.06222
33506,16,311,16311,11.06.2016,16,:01,16:01:00,30.92422,-88.06458
33506,16,311,16311,11.06.2016,17,:00,17:00:00,30.92416,-88.06453
33506,16,311,16311,11.06.2016,20,:03,20:03:00,30.93062,-88.06002
33506,16,311,16311,11.06.2016,21,:00,21:00:00,30.9323,-88.05912
33506,16,311,16311,11.06.2016,22,:00,22:00:00,30.9325,-88.05912
33506,16,311,16311,11.06.2016,23,:00,23:00:00,30.93894,-88.05778
33506,16,312,16312,11.07.2016,0,:01,0:01:00,30.94187,-88.05654
33506,16,312,16312,11.07.2016,1,:01,1:01:00,30.94214,-88.05724
33506,16,312,16312,11.07.2016,3,:01,3:01:00,30.94205,-88.05718
33506,16,312,16312,11.07.2016,4,:01,4:01:00,30.94211,-88.05718
33506,16,312,16312,11.07.2016,5,:03,5:03:00,30.94212,-88.05732
33506,16,312,16312,11.07.2016,6,:01,6:01:00,30.94201,-88.05732
33506,16,312,16312,11.07.2016,7,:03,7:03:00,30.94219,-88.05718
33506,16,312,16312,11.07.2016,8,:03,8:03:00,30.94443,-88.0583
33506,16,312,16312,11.07.2016,12,:02,12:02:00,30.94414,-88.05846
33506,16,312,16312,11.07.2016,13,:03,13:03:00,30.94417,-88.05841
33506,16,312,16312,11.07.2016,14,:01,14:01:00,30.94405,-88.0585
33506,16,312,16312,11.07.2016,15,:02,15:02:00,30.93743,-88.05438
33506,16,312,16312,11.07.2016,16,:01,16:01:00,30.93096,-88.04116
33506,16,312,16312,11.07.2016,17,:00,17:00:00,30.9309,-88.04113
33506,16,312,16312,11.07.2016,18,:01,18:01:00,30.93198,-88.04058
33506,16,312,16312,11.07.2016,19,:01,19:01:00,30.93602,-88.03789
33506,16,312,16312,11.07.2016,20,:01,20:01:00,30.93597,-88.03791
33506,16,312,16312,11.07.2016,21,:00,21:00:00,30.93599,-88.03786
33506,16,312,16312,11.07.2016,22,:00,22:00:00,30.93596,-88.03789
33506,16,312,16312,11.07.2016,23,:01,23:01:00,30.93586,-88.03891
33506,16,313,16313,11.08.2016,0,:00,0:00:00,30.92864,-88.04799
33506,16,313,16313,11.08.2016,1,:00,1:00:00,30.93003,-88.05412
33506,16,313,16313,11.08.2016,3,:03,3:03:00,30.92978,-88.05767
33506,16,313,16313,11.08.2016,4,:00,4:00:00,30.92957,-88.05819
33506,16,313,16313,11.08.2016,6,:02,6:02:00,30.92982,-88.05789
33506,16,313,16313,11.08.2016,7,:02,7:02:00,30.92971,-88.05782
33506,16,313,16313,11.08.2016,8,:02,8:02:00,30.92803,-88.0588
33506,16,313,16313,11.08.2016,9,:01,9:01:00,30.92687,-88.06474
33506,16,313,16313,11.08.2016,10,:00,10:00:00,30.92677,-88.06531
33506,16,313,16313,11.08.2016,11,:00,11:00:00,30.92396,-88.06442
33506,16,313,16313,11.08.2016,12,:01,12:01:00,30.92378,-88.06404
33506,16,313,16313,11.08.2016,13,:01,13:01:00,30.92376,-88.06399
33506,16,313,16313,11.08.2016,14,:02,14:02:00,30.92371,-88.06394
33506,16,313,16313,11.08.2016,15,:02,15:02:00,30.92228,-88.0628
33506,16,313,16313,11.08.2016,19,:01,19:01:00,30.93212,-88.06452
33506,16,313,16313,11.08.2016,20,:03,20:03:00,30.93543,-88.06204
33506,16,313,16313,11.08.2016,22,:00,22:00:00,30.95626,-88.06798
33506,16,313,16313,11.08.2016,23,:01,23:01:00,30.96032,-88.06996
33506,16,314,16314,11.09.2016,0,:00,0:00:00,30.96455,-88.07065
33506,16,314,16314,11.09.2016,1,:00,1:00:00,30.97445,-88.07049
33506,16,314,16314,11.09.2016,2,:01,2:01:00,30.97368,-88.0716
33506,16,314,16314,11.09.2016,5,:03,5:03:00,30.97349,-88.07157
33506,16,314,16314,11.09.2016,7,:03,7:03:00,30.97349,-88.07167
33506,16,314,16314,11.09.2016,10,:01,10:01:00,30.97307,-88.07196
33506,16,314,16314,11.09.2016,11,:03,11:03:00,30.9734,-88.07392
33506,16,314,16314,11.09.2016,12,:01,12:01:00,30.97399,-88.07612
33506,16,314,16314,11.09.2016,13,:00,13:00:00,30.97394,-88.07605
33506,16,314,16314,11.09.2016,14,:02,14:02:00,30.97399,-88.07609
33506,16,314,16314,11.09.2016,15,:02,15:02:00,30.97258,-88.08321
33506,16,314,16314,11.09.2016,16,:00,16:00:00,30.97086,-88.09156
33506,16,314,16314,11.09.2016,18,:00,18:00:00,30.95662,-88.10429
33506,16,314,16314,11.09.2016,19,:00,19:00:00,30.95682,-88.10494
33506,16,314,16314,11.09.2016,20,:01,20:01:00,30.95895,-88.10791
33506,16,314,16314,11.09.2016,21,:00,21:00:00,30.9567,-88.10424
33506,16,315,16315,11.10.2016,0,:02,0:02:00,30.95736,-88.10285
33506,16,315,16315,11.10.2016,1,:01,1:01:00,30.9573,-88.10314
33506,16,315,16315,11.10.2016,2,:01,2:01:00,30.95733,-88.10324
33506,16,315,16315,11.10.2016,3,:00,3:00:00,30.95694,-88.10488
33506,16,315,16315,11.10.2016,4,:00,4:00:00,30.9595,-88.10488
33506,16,315,16315,11.10.2016,5,:03,5:03:00,30.95919,-88.1046
33506,16,315,16315,11.10.2016,6,:03,6:03:00,30.95917,-88.10462
33506,16,315,16315,11.10.2016,7,:01,7:01:00,30.96005,-88.09966
33506,16,315,16315,11.10.2016,9,:03,9:03:00,30.96195,-88.07979
33506,16,315,16315,11.10.2016,10,:03,10:03:00,30.97111,-88.07844
33506,16,315,16315,11.10.2016,13,:03,13:03:00,30.97105,-88.07846
33506,16,315,16315,11.10.2016,16,:02,16:02:00,30.96891,-88.07543
33506,16,315,16315,11.10.2016,17,:00,17:00:00,30.96158,-88.07901
33506,16,315,16315,11.10.2016,18,:00,18:00:00,30.96391,-88.08242
33506,16,315,16315,11.10.2016,19,:00,19:00:00,30.96648,-88.08341
33506,16,315,16315,11.10.2016,20,:01,20:01:00,30.97507,-88.07778
33506,16,315,16315,11.10.2016,21,:00,21:00:00,30.9741,-88.07087
33506,16,315,16315,11.10.2016,22,:01,22:01:00,30.97361,-88.07125
33506,16,315,16315,11.10.2016,23,:00,23:00:00,30.9736,-88.07105
33506,16,316,16316,11.11.2016,0,:01,0:01:00,30.97414,-88.07029
33506,16,316,16316,11.11.2016,2,:03,2:03:00,30.97235,-88.07012
33506,16,316,16316,11.11.2016,10,:04,10:04:00,30.97202,-88.06872
33506,16,316,16316,11.11.2016,12,:03,12:03:00,30.97204,-88.0688
33506,16,316,16316,11.11.2016,14,:02,14:02:00,30.97192,-88.06874
33506,16,316,16316,11.11.2016,15,:03,15:03:00,30.96993,-88.06922
33506,16,316,16316,11.11.2016,16,:02,16:02:00,30.97242,-88.06261
33506,16,316,16316,11.11.2016,17,:03,17:03:00,30.9748,-88.05859
33506,16,316,16316,11.11.2016,19,:01,19:01:00,30.97474,-88.0586
33506,16,316,16316,11.11.2016,20,:00,20:00:00,30.97728,-88.06436
33506,16,316,16316,11.11.2016,21,:01,21:01:00,30.97989,-88.07807
33506,16,316,16316,11.11.2016,22,:03,22:03:00,30.98548,-88.09761
33506,16,316,16316,11.11.2016,23,:00,23:00:00,30.98745,-88.10861
33506,16,317,16317,11.12.2016,0,:00,0:00:00,30.98715,-88.10893
33506,16,317,16317,11.12.2016,1,:00,1:00:00,30.98775,-88.1069
33506,16,317,16317,11.12.2016,2,:00,2:00:00,30.98757,-88.10591
33506,16,317,16317,11.12.2016,3,:00,3:00:00,30.98758,-88.10585
33506,16,317,16317,11.12.2016,4,:00,4:00:00,30.98757,-88.10585
33506,16,317,16317,11.12.2016,5,:00,5:00:00,30.98757,-88.10594
33506,16,317,16317,11.12.2016,6,:00,6:00:00,30.98756,-88.10588
33506,16,317,16317,11.12.2016,7,:03,7:03:00,30.98944,-88.10382
33506,16,317,16317,11.12.2016,9,:03,9:03:00,30.9802,-88.09326
33506,16,317,16317,11.12.2016,10,:01,10:01:00,30.97978,-88.09185
33506,16,317,16317,11.12.2016,11,:01,11:01:00,30.9797,-88.09167
33506,16,317,16317,11.12.2016,15,:01,15:01:00,30.97912,-88.09548
33506,16,317,16317,11.12.2016,16,:02,16:02:00,30.97936,-88.09873
33506,16,317,16317,11.12.2016,17,:00,17:00:00,30.98596,-88.10729
33506,16,317,16317,11.12.2016,18,:00,18:00:00,30.98762,-88.10918
33506,16,317,16317,11.12.2016,19,:00,19:00:00,30.98844,-88.10864
33506,16,317,16317,11.12.2016,20,:00,20:00:00,30.99241,-88.10797
33506,16,317,16317,11.12.2016,21,:01,21:01:00,30.9968,-88.10879
33506,16,317,16317,11.12.2016,22,:00,22:00:00,30.9974,-88.10929
33506,16,317,16317,11.12.2016,23,:01,23:01:00,30.99746,-88.10957
33506,16,318,16318,13.11.2016,0,:02,0:02:00,30.99745,-88.10955
33506,16,318,16318,13.11.2016,1,:00,1:00:00,30.99741,-88.10947
33506,16,318,16318,13.11.2016,3,:01,3:01:00,30.99734,-88.10947
33506,16,318,16318,13.11.2016,4,:00,4:00:00,30.99677,-88.10882
33506,16,318,16318,13.11.2016,5,:03,5:03:00,31.00099,-88.1079
33506,16,318,16318,13.11.2016,6,:01,6:01:00,31.00084,-88.1079
33506,16,318,16318,13.11.2016,7,:03,7:03:00,31.00091,-88.10773
33506,16,318,16318,13.11.2016,8,:02,8:02:00,31.00086,-88.10776
33506,16,318,16318,13.11.2016,9,:03,9:03:00,31.00192,-88.10671
33506,16,318,16318,13.11.2016,10,:02,10:02:00,31.00005,-88.08924
33506,16,318,16318,13.11.2016,11,:03,11:03:00,30.99677,-88.07624
33506,16,318,16318,13.11.2016,12,:02,12:02:00,30.98931,-88.06631
33506,16,318,16318,13.11.2016,13,:01,13:01:00,30.98971,-88.06645
33506,16,318,16318,13.11.2016,15,:03,15:03:00,30.98528,-88.06372
33506,16,318,16318,13.11.2016,16,:01,16:01:00,30.97482,-88.05857
33506,16,318,16318,13.11.2016,17,:02,17:02:00,30.97244,-88.06867
33506,16,318,16318,13.11.2016,18,:01,18:01:00,30.97352,-88.07089
33506,16,318,16318,13.11.2016,19,:01,19:01:00,30.97313,-88.07177
33506,16,318,16318,13.11.2016,20,:02,20:02:00,30.97418,-88.07089
33506,16,318,16318,13.11.2016,21,:03,21:03:00,30.97222,-88.06973
33506,16,318,16318,13.11.2016,22,:01,22:01:00,30.97232,-88.06961
33506,16,318,16318,13.11.2016,23,:00,23:00:00,30.97413,-88.07094
33506,16,319,16319,14.11.2016,0,:00,0:00:00,30.9737,-88.07105
33506,16,319,16319,14.11.2016,1,:01,1:01:00,30.97228,-88.07022
33506,16,319,16319,14.11.2016,3,:03,3:03:00,30.97242,-88.07012
33506,16,319,16319,14.11.2016,7,:03,7:03:00,30.97308,-88.06886
33506,16,319,16319,14.11.2016,9,:03,9:03:00,30.96932,-88.07122
33506,16,319,16319,14.11.2016,11,:01,11:01:00,30.97015,-88.07861
33506,16,319,16319,14.11.2016,14,:01,14:01:00,30.96386,-88.08234
33506,16,319,16319,14.11.2016,15,:00,15:00:00,30.96249,-88.07875
33506,16,319,16319,14.11.2016,16,:01,16:01:00,30.96922,-88.08
33506,16,319,16319,14.11.2016,17,:01,17:01:00,30.97054,-88.09255
33506,16,319,16319,14.11.2016,18,:01,18:01:00,30.95656,-88.1044
33506,16,319,16319,14.11.2016,19,:00,19:00:00,30.95673,-88.10488
33506,16,319,16319,14.11.2016,20,:01,20:01:00,30.95736,-88.10517
33506,16,319,16319,14.11.2016,21,:00,21:00:00,30.95665,-88.10443
33506,16,319,16319,14.11.2016,22,:03,22:03:00,30.95889,-88.10398
33506,16,320,16320,15.11.2016,1,:01,1:01:00,30.95895,-88.10385
33506,16,320,16320,15.11.2016,6,:01,6:01:00,30.95634,-88.10424
33506,16,320,16320,15.11.2016,7,:01,7:01:00,30.95811,-88.10465
33506,16,320,16320,15.11.2016,8,:03,8:03:00,30.96425,-88.09576
33506,16,320,16320,15.11.2016,15,:03,15:03:00,30.96615,-88.09542
33506,16,320,16320,15.11.2016,16,:01,16:01:00,30.9685,-88.08633
33506,16,320,16320,15.11.2016,17,:03,17:03:00,30.96378,-88.08249
33506,16,320,16320,15.11.2016,18,:00,18:00:00,30.96157,-88.07879
33506,16,320,16320,15.11.2016,19,:03,19:03:00,30.96155,-88.07836
33506,16,320,16320,15.11.2016,20,:02,20:02:00,30.96484,-88.07744
33506,16,320,16320,15.11.2016,21,:03,21:03:00,30.96879,-88.07453
33506,16,320,16320,15.11.2016,22,:00,22:00:00,30.97373,-88.07106
33506,16,320,16320,15.11.2016,23,:01,23:01:00,30.97408,-88.07078
33506,16,321,16321,16.11.2016,2,:02,2:02:00,30.97284,-88.0709
33506,16,321,16321,16.11.2016,3,:02,3:02:00,30.97282,-88.07089
33506,16,321,16321,16.11.2016,4,:01,4:01:00,30.97271,-88.07093
33506,16,321,16321,16.11.2016,6,:00,6:00:00,30.97451,-88.07054
33506,16,321,16321,16.11.2016,7,:03,7:03:00,30.97457,-88.07572
33506,16,321,16321,16.11.2016,8,:03,8:03:00,30.97356,-88.07556
33506,16,321,16321,16.11.2016,11,:02,11:02:00,30.97381,-88.07496
33506,16,321,16321,16.11.2016,12,:02,12:02:00,30.97372,-88.07494
33506,16,321,16321,16.11.2016,13,:01,13:01:00,30.97367,-88.07495
33506,16,321,16321,16.11.2016,15,:03,15:03:00,30.97356,-88.07481
33506,16,321,16321,16.11.2016,16,:03,16:03:00,30.97466,-88.07099
33506,16,321,16321,16.11.2016,17,:02,17:02:00,30.97476,-88.06484
33506,16,321,16321,16.11.2016,18,:01,18:01:00,30.97485,-88.0588
33506,16,321,16321,16.11.2016,19,:01,19:01:00,30.97494,-88.05857
33506,16,321,16321,16.11.2016,20,:03,20:03:00,30.9745,-88.05831
33506,16,321,16321,16.11.2016,21,:01,21:01:00,30.97487,-88.05875
33506,16,321,16321,16.11.2016,22,:02,22:02:00,30.97556,-88.05683
33506,16,322,16322,17.11.2016,0,:03,0:03:00,30.97048,-88.03986
33506,16,322,16322,17.11.2016,1,:00,1:00:00,30.96074,-88.03813
33506,16,322,16322,17.11.2016,2,:01,2:01:00,30.96005,-88.03804
33506,16,322,16322,17.11.2016,3,:02,3:02:00,30.94795,-88.03897
33506,16,322,16322,17.11.2016,4,:01,4:01:00,30.94751,-88.03878
33506,16,322,16322,17.11.2016,10,:03,10:03:00,30.9371,-88.03683
33506,16,322,16322,17.11.2016,11,:02,11:02:00,30.93707,-88.0368
33506,16,322,16322,17.11.2016,14,:03,14:03:00,30.93716,-88.03673
33506,16,322,16322,17.11.2016,15,:03,15:03:00,30.93703,-88.03648
33506,16,322,16322,17.11.2016,16,:03,16:03:00,30.9372,-88.03624
33506,16,322,16322,17.11.2016,17,:01,17:01:00,30.93733,-88.03609
33506,16,322,16322,17.11.2016,19,:01,19:01:00,30.93751,-88.03557
33506,16,322,16322,17.11.2016,20,:02,20:02:00,30.94239,-88.03573
33506,16,322,16322,17.11.2016,22,:01,22:01:00,30.96014,-88.03804
33506,16,323,16323,18.11.2016,0,:01,0:01:00,30.9742,-88.06747
33506,16,323,16323,18.11.2016,1,:01,1:01:00,30.97359,-88.07093
33506,16,323,16323,18.11.2016,7,:04,7:04:00,30.97736,-88.0827
33506,16,323,16323,18.11.2016,8,:03,8:03:00,30.9815,-88.09425
33506,16,323,16323,18.11.2016,15,:03,15:03:00,30.98209,-88.10233
33506,16,323,16323,18.11.2016,16,:02,16:02:00,30.97725,-88.10157
33506,16,323,16323,18.11.2016,17,:01,17:01:00,30.95654,-88.10445
33506,16,323,16323,18.11.2016,18,:01,18:01:00,30.95668,-88.10435
33506,16,323,16323,18.11.2016,19,:01,19:01:00,30.95658,-88.10583
33506,16,323,16323,18.11.2016,20,:01,20:01:00,30.95666,-88.10443
33506,16,323,16323,18.11.2016,21,:01,21:01:00,30.9566,-88.10443
33506,16,324,16324,19.11.2016,0,:02,0:02:00,30.95696,-88.10282
33506,16,324,16324,19.11.2016,2,:01,2:01:00,30.95802,-88.10375
33506,16,324,16324,19.11.2016,3,:01,3:01:00,30.95665,-88.10439
33506,16,324,16324,19.11.2016,4,:01,4:01:00,30.95696,-88.10395
33506,16,324,16324,19.11.2016,16,:04,16:04:00,30.95864,-88.10336
33506,16,324,16324,19.11.2016,18,:01,18:01:00,30.93445,-88.08978
33506,16,324,16324,19.11.2016,19,:03,19:03:00,30.92329,-88.07711
33506,16,324,16324,19.11.2016,20,:01,20:01:00,30.91694,-88.06738
33506,16,324,16324,19.11.2016,21,:01,21:01:00,30.91537,-88.06494
33506,16,324,16324,19.11.2016,22,:01,22:01:00,30.90913,-88.05556
33506,16,324,16324,19.11.2016,23,:02,23:02:00,30.90955,-88.05601
33506,16,325,16325,20.11.2016,0,:02,0:02:00,30.91927,-88.06066
33506,16,325,16325,20.11.2016,1,:02,1:02:00,30.93091,-88.05224
33506,16,325,16325,20.11.2016,3,:03,3:03:00,30.93629,-88.05134
33506,16,325,16325,20.11.2016,4,:02,4:02:00,30.93622,-88.05358
33506,16,325,16325,20.11.2016,12,:03,12:03:00,30.93613,-88.05458
33506,16,325,16325,20.11.2016,15,:03,15:03:00,30.94301,-88.047
33506,16,325,16325,20.11.2016,16,:01,16:01:00,30.94051,-88.03791
33506,16,325,16325,20.11.2016,17,:02,17:02:00,30.93684,-88.03578
33506,16,325,16325,20.11.2016,19,:01,19:01:00,30.93617,-88.038
33506,16,325,16325,20.11.2016,20,:01,20:01:00,30.93679,-88.03873
33506,16,325,16325,20.11.2016,21,:01,21:01:00,30.94046,-88.03787
33506,16,325,16325,20.11.2016,22,:02,22:02:00,30.94865,-88.03531
33506,16,325,16325,20.11.2016,23,:03,23:03:00,30.9586,-88.03858
33506,16,326,16326,21.11.2016,17,:06,17:06:00,30.96842,-88.07147
33506,16,326,16326,21.11.2016,19,:03,19:03:00,30.97379,-88.07113
33506,16,327,16327,22.11.2016,6,:03,6:03:00,30.93597,-88.05403
33506,16,327,16327,22.11.2016,7,:02,7:02:00,30.93616,-88.05409
33506,16,327,16327,22.11.2016,17,:05,17:05:00,30.98601,-88.1073
33506,16,327,16327,22.11.2016,18,:02,18:02:00,30.98949,-88.10591
33506,16,327,16327,22.11.2016,19,:01,19:01:00,30.98762,-88.10936
33506,16,327,16327,22.11.2016,20,:01,20:01:00,30.98528,-88.10555
33506,16,327,16327,22.11.2016,21,:02,21:02:00,30.98491,-88.1053
33506,16,327,16327,22.11.2016,22,:01,22:01:00,30.9855,-88.1069
33506,16,327,16327,22.11.2016,23,:01,23:01:00,30.98682,-88.10964
33506,16,328,16328,23.11.2016,0,:01,0:01:00,30.98758,-88.10936
33506,16,328,16328,23.11.2016,1,:02,1:02:00,30.98756,-88.10591
33506,16,328,16328,23.11.2016,2,:02,2:02:00,30.98754,-88.10594
33506,16,328,16328,23.11.2016,3,:00,3:00:00,30.98757,-88.10591
33506,16,328,16328,23.11.2016,4,:02,4:02:00,30.98759,-88.10621
33506,16,328,16328,23.11.2016,5,:02,5:02:00,30.9875,-88.10929
33506,16,328,16328,23.11.2016,19,:04,19:04:00,30.96151,-88.07888
33506,16,328,16328,23.11.2016,20,:01,20:01:00,30.95268,-88.08498
33506,16,328,16328,23.11.2016,23,:02,23:02:00,30.95124,-88.09628
33506,16,329,16329,24.11.2016,0,:02,0:02:00,30.95368,-88.10231
