bear,year,juliandate,juliandate,GMT.Date,hour,minute,GMT.Time,Latitude,Longitude
33491,17,16,17016,16.01.2017,21,:01,21:01:00,30.90093,-88.1119
33491,17,16,17016,16.01.2017,22,:02,22:02:00,30.90085,-88.11198
33491,17,16,17016,16.01.2017,23,:00,23:00:00,30.90081,-88.11214
33491,17,17,17017,17.01.2017,0,:01,0:01:00,30.90088,-88.11202
33491,17,17,17017,17.01.2017,1,:00,1:00:00,30.8993,-88.11228
33491,17,17,17017,17.01.2017,2,:00,2:00:00,30.89913,-88.11232
33491,17,17,17017,17.01.2017,3,:00,3:00:00,30.89915,-88.1122
33491,17,17,17017,17.01.2017,4,:01,4:01:00,30.89913,-88.11218
33491,17,17,17017,17.01.2017,5,:01,5:01:00,30.89915,-88.11217
33491,17,17,17017,17.01.2017,6,:00,6:00:00,30.89915,-88.11227
33491,17,17,17017,17.01.2017,7,:00,7:00:00,30.8991,-88.11213
33491,17,17,17017,17.01.2017,8,:00,8:00:00,30.89907,-88.1122
33491,17,17,17017,17.01.2017,10,:01,10:01:00,30.89915,-88.11216
33491,17,17,17017,17.01.2017,12,:01,12:01:00,30.89922,-88.11217
33491,17,17,17017,17.01.2017,13,:00,13:00:00,30.89926,-88.11235
33491,17,17,17017,17.01.2017,14,:01,14:01:00,30.89922,-88.11218
33491,17,17,17017,17.01.2017,15,:01,15:01:00,30.89906,-88.11231
33491,17,17,17017,17.01.2017,16,:00,16:00:00,30.89853,-88.11273
33491,17,17,17017,17.01.2017,17,:00,17:00:00,30.89933,-88.11224
33491,17,17,17017,17.01.2017,18,:01,18:01:00,30.89903,-88.11222
33491,17,17,17017,17.01.2017,19,:00,19:00:00,30.89926,-88.11228
33491,17,17,17017,17.01.2017,20,:01,20:01:00,30.89928,-88.11223
33491,17,17,17017,17.01.2017,22,:00,22:00:00,30.89927,-88.11227
33491,17,17,17017,17.01.2017,23,:01,23:01:00,30.89918,-88.11096
33491,17,18,17018,18.01.2017,0,:00,0:00:00,30.8993,-88.1104
33491,17,18,17018,18.01.2017,1,:00,1:00:00,30.8993,-88.11029
33491,17,18,17018,18.01.2017,2,:01,2:01:00,30.89924,-88.11052
33491,17,18,17018,18.01.2017,4,:03,4:03:00,30.89933,-88.11045
33491,17,18,17018,18.01.2017,5,:00,5:00:00,30.89918,-88.10992
33491,17,18,17018,18.01.2017,6,:01,6:01:00,30.89849,-88.10808
33491,17,18,17018,18.01.2017,7,:00,7:00:00,30.89888,-88.10762
33491,17,18,17018,18.01.2017,8,:01,8:01:00,30.8985,-88.10759
33491,17,18,17018,18.01.2017,9,:00,9:00:00,30.89962,-88.10758
33491,17,18,17018,18.01.2017,10,:01,10:01:00,30.89961,-88.10767
33491,17,18,17018,18.01.2017,11,:01,11:01:00,30.89912,-88.11213
33491,17,18,17018,18.01.2017,12,:01,12:01:00,30.90023,-88.11089
33491,17,18,17018,18.01.2017,13,:01,13:01:00,30.9001,-88.11089
33491,17,18,17018,18.01.2017,14,:00,14:00:00,30.90037,-88.11093
33491,17,18,17018,18.01.2017,15,:00,15:00:00,30.90016,-88.11111
33491,17,18,17018,18.01.2017,16,:00,16:00:00,30.90013,-88.11093
33491,17,18,17018,18.01.2017,17,:03,17:03:00,30.8984,-88.1117
33491,17,18,17018,18.01.2017,18,:02,18:02:00,30.89928,-88.11216
33491,17,18,17018,18.01.2017,19,:00,19:00:00,30.8993,-88.11238
33491,17,18,17018,18.01.2017,20,:01,20:01:00,30.89928,-88.11212
33491,17,18,17018,18.01.2017,21,:00,21:00:00,30.8993,-88.11212
33491,17,18,17018,18.01.2017,22,:00,22:00:00,30.89918,-88.11215
33491,17,18,17018,18.01.2017,23,:00,23:00:00,30.89924,-88.1122
33491,17,19,17019,19.01.2017,0,:01,0:01:00,30.89912,-88.11219
33491,17,19,17019,19.01.2017,1,:00,1:00:00,30.89915,-88.11224
33491,17,19,17019,19.01.2017,2,:01,2:01:00,30.8991,-88.11218
33491,17,19,17019,19.01.2017,3,:00,3:00:00,30.89914,-88.11222
33491,17,19,17019,19.01.2017,4,:01,4:01:00,30.89911,-88.11215
33491,17,19,17019,19.01.2017,5,:02,5:02:00,30.89907,-88.1122
33491,17,19,17019,19.01.2017,6,:00,6:00:00,30.89922,-88.11221
33491,17,19,17019,19.01.2017,7,:01,7:01:00,30.89905,-88.11222
33491,17,19,17019,19.01.2017,8,:00,8:00:00,30.89913,-88.11203
33491,17,19,17019,19.01.2017,10,:02,10:02:00,30.8991,-88.1121
33491,17,19,17019,19.01.2017,11,:01,11:01:00,30.89946,-88.10762
33491,17,19,17019,19.01.2017,12,:00,12:00:00,30.89921,-88.11215
33491,17,19,17019,19.01.2017,13,:01,13:01:00,30.89921,-88.11215
33491,17,19,17019,19.01.2017,14,:00,14:00:00,30.89957,-88.11203
33491,17,19,17019,19.01.2017,15,:00,15:00:00,30.89941,-88.1121
33491,17,19,17019,19.01.2017,16,:00,16:00:00,30.8992,-88.11227
33491,17,19,17019,19.01.2017,17,:00,17:00:00,30.8978,-88.109
33491,17,19,17019,19.01.2017,18,:00,18:00:00,30.89726,-88.10864
33491,17,19,17019,19.01.2017,19,:00,19:00:00,30.89702,-88.10823
33491,17,19,17019,19.01.2017,20,:00,20:00:00,30.89695,-88.10843
33491,17,19,17019,19.01.2017,21,:01,21:01:00,30.89704,-88.10841
33491,17,19,17019,19.01.2017,22,:00,22:00:00,30.89559,-88.10822
33491,17,19,17019,19.01.2017,23,:00,23:00:00,30.89569,-88.10809
33491,17,20,17020,20.01.2017,0,:00,0:00:00,30.89559,-88.10816
33491,17,20,17020,20.01.2017,1,:00,1:00:00,30.89564,-88.10886
33491,17,20,17020,20.01.2017,2,:01,2:01:00,30.89571,-88.10887
33491,17,20,17020,20.01.2017,3,:01,3:01:00,30.89577,-88.10885
33491,17,20,17020,20.01.2017,4,:00,4:00:00,30.89583,-88.10876
33491,17,20,17020,20.01.2017,5,:01,5:01:00,30.89577,-88.10861
33491,17,20,17020,20.01.2017,6,:00,6:00:00,30.89568,-88.10877
33491,17,20,17020,20.01.2017,7,:00,7:00:00,30.89676,-88.10666
33491,17,20,17020,20.01.2017,8,:01,8:01:00,30.8966,-88.10514
33491,17,20,17020,20.01.2017,9,:01,9:01:00,30.89912,-88.11202
33491,17,20,17020,20.01.2017,10,:01,10:01:00,30.89652,-88.10516
33491,17,20,17020,20.01.2017,11,:01,11:01:00,30.89651,-88.10514
33491,17,20,17020,20.01.2017,12,:00,12:00:00,30.89619,-88.10514
33491,17,20,17020,20.01.2017,13,:01,13:01:00,30.89599,-88.10535
33491,17,20,17020,20.01.2017,14,:00,14:00:00,30.89764,-88.10642
33491,17,20,17020,20.01.2017,15,:00,15:00:00,30.89863,-88.1081
33491,17,20,17020,20.01.2017,16,:00,16:00:00,30.90026,-88.11103
33491,17,20,17020,20.01.2017,17,:00,17:00:00,30.90018,-88.11112
33491,17,20,17020,20.01.2017,18,:01,18:01:00,30.89971,-88.1109
33491,17,20,17020,20.01.2017,19,:00,19:00:00,30.89949,-88.1111
33491,17,20,17020,20.01.2017,20,:00,20:00:00,30.89981,-88.11085
33491,17,20,17020,20.01.2017,21,:00,21:00:00,30.89974,-88.1109
33491,17,20,17020,20.01.2017,22,:00,22:00:00,30.89977,-88.11093
33491,17,20,17020,20.01.2017,23,:00,23:00:00,30.89976,-88.11076
33491,17,21,17021,21.01.2017,0,:01,0:01:00,30.89928,-88.11222
33491,17,21,17021,21.01.2017,1,:01,1:01:00,30.89863,-88.11273
33491,17,21,17021,21.01.2017,2,:01,2:01:00,30.89859,-88.11273
33491,17,21,17021,21.01.2017,3,:01,3:01:00,30.89855,-88.11267
33491,17,21,17021,21.01.2017,4,:00,4:00:00,30.89861,-88.11263
33491,17,21,17021,21.01.2017,6,:01,6:01:00,30.89846,-88.11248
33491,17,21,17021,21.01.2017,7,:00,7:00:00,30.8994,-88.11241
33491,17,21,17021,21.01.2017,8,:00,8:00:00,30.89904,-88.11209
33491,17,21,17021,21.01.2017,9,:01,9:01:00,30.89915,-88.1121
33491,17,21,17021,21.01.2017,10,:00,10:00:00,30.89908,-88.11216
33491,17,21,17021,21.01.2017,11,:00,11:00:00,30.89924,-88.1121
33491,17,21,17021,21.01.2017,12,:01,12:01:00,30.89949,-88.11235
33491,17,21,17021,21.01.2017,13,:00,13:00:00,30.89949,-88.11228
33491,17,21,17021,21.01.2017,14,:00,14:00:00,30.89951,-88.11228
33491,17,21,17021,21.01.2017,15,:00,15:00:00,30.89955,-88.11242
33491,17,21,17021,21.01.2017,16,:00,16:00:00,30.89957,-88.11243
33491,17,21,17021,21.01.2017,17,:00,17:00:00,30.89978,-88.11225
33491,17,21,17021,21.01.2017,18,:00,18:00:00,30.9002,-88.11223
33491,17,21,17021,21.01.2017,19,:00,19:00:00,30.90005,-88.11228
33491,17,21,17021,21.01.2017,20,:00,20:00:00,30.9003,-88.11228
33491,17,21,17021,21.01.2017,21,:01,21:01:00,30.90004,-88.11224
33491,17,21,17021,21.01.2017,22,:00,22:00:00,30.89943,-88.1122
33491,17,21,17021,21.01.2017,23,:00,23:00:00,30.89923,-88.11209
33491,17,22,17022,22.01.2017,0,:00,0:00:00,30.89919,-88.11219
33491,17,22,17022,22.01.2017,1,:00,1:00:00,30.89901,-88.11211
33491,17,22,17022,22.01.2017,2,:01,2:01:00,30.89903,-88.11215
33491,17,22,17022,22.01.2017,3,:00,3:00:00,30.89916,-88.11224
33491,17,22,17022,22.01.2017,4,:00,4:00:00,30.89912,-88.11225
33491,17,22,17022,22.01.2017,5,:00,5:00:00,30.8991,-88.11214
33491,17,22,17022,22.01.2017,6,:02,6:02:00,30.8992,-88.11227
33491,17,22,17022,22.01.2017,8,:01,8:01:00,30.89902,-88.11213
33491,17,22,17022,22.01.2017,9,:00,9:00:00,30.89923,-88.11212
33491,17,22,17022,22.01.2017,10,:00,10:00:00,30.8991,-88.11213
33491,17,22,17022,22.01.2017,11,:00,11:00:00,30.89948,-88.11254
33491,17,22,17022,22.01.2017,12,:00,12:00:00,30.89945,-88.11253
33491,17,22,17022,22.01.2017,13,:00,13:00:00,30.89943,-88.11244
33491,17,22,17022,22.01.2017,14,:00,14:00:00,30.89977,-88.11103
33491,17,22,17022,22.01.2017,15,:00,15:00:00,30.90015,-88.11086
33491,17,22,17022,22.01.2017,16,:00,16:00:00,30.89892,-88.10854
33491,17,22,17022,22.01.2017,17,:01,17:01:00,30.89816,-88.10992
33491,17,22,17022,22.01.2017,18,:01,18:01:00,30.89799,-88.10998
33491,17,22,17022,22.01.2017,20,:02,20:02:00,30.89797,-88.10986
33491,17,22,17022,22.01.2017,21,:00,21:00:00,30.89799,-88.10987
33491,17,22,17022,22.01.2017,22,:01,22:01:00,30.89801,-88.1099
33491,17,22,17022,22.01.2017,23,:01,23:01:00,30.89802,-88.10989
33491,17,23,17023,23.01.2017,0,:01,0:01:00,30.89793,-88.10987
33491,17,23,17023,23.01.2017,1,:01,1:01:00,30.89798,-88.10993
33491,17,23,17023,23.01.2017,2,:03,2:03:00,30.89797,-88.1099
33491,17,23,17023,23.01.2017,3,:01,3:01:00,30.89791,-88.10992
33491,17,23,17023,23.01.2017,4,:01,4:01:00,30.89801,-88.10989
33491,17,23,17023,23.01.2017,6,:00,6:00:00,30.89796,-88.10998
33491,17,23,17023,23.01.2017,13,:03,13:03:00,30.89803,-88.10987
33491,17,23,17023,23.01.2017,14,:01,14:01:00,30.89807,-88.10971
33491,17,23,17023,23.01.2017,15,:00,15:00:00,30.89799,-88.10997
33491,17,23,17023,23.01.2017,16,:00,16:00:00,30.89782,-88.11074
33491,17,23,17023,23.01.2017,17,:03,17:03:00,30.8986,-88.10773
33491,17,23,17023,23.01.2017,18,:00,18:00:00,30.89872,-88.10762
33491,17,23,17023,23.01.2017,19,:01,19:01:00,30.8987,-88.10748
33491,17,23,17023,23.01.2017,20,:01,20:01:00,30.89861,-88.10756
33491,17,23,17023,23.01.2017,21,:01,21:01:00,30.89863,-88.10752
33491,17,23,17023,23.01.2017,22,:00,22:00:00,30.89863,-88.10755
33491,17,24,17024,24.01.2017,0,:00,0:00:00,30.89861,-88.10752
33491,17,24,17024,24.01.2017,1,:00,1:00:00,30.89863,-88.10747
33491,17,24,17024,24.01.2017,2,:01,2:01:00,30.89866,-88.10752
33491,17,24,17024,24.01.2017,3,:00,3:00:00,30.89863,-88.10748
33491,17,24,17024,24.01.2017,4,:00,4:00:00,30.89857,-88.10752
33491,17,24,17024,24.01.2017,5,:01,5:01:00,30.89861,-88.10754
33491,17,24,17024,24.01.2017,6,:00,6:00:00,30.89843,-88.10736
33491,17,24,17024,24.01.2017,10,:01,10:01:00,30.89858,-88.10747
33491,17,24,17024,24.01.2017,11,:01,11:01:00,30.89871,-88.10748
33491,17,24,17024,24.01.2017,13,:00,13:00:00,30.89859,-88.10751
33491,17,24,17024,24.01.2017,14,:00,14:00:00,30.89718,-88.10882
33491,17,24,17024,24.01.2017,15,:00,15:00:00,30.89697,-88.10784
33491,17,24,17024,24.01.2017,16,:00,16:00:00,30.89697,-88.10626
33491,17,24,17024,24.01.2017,17,:02,17:02:00,30.89797,-88.10465
33491,17,24,17024,24.01.2017,18,:01,18:01:00,30.90111,-88.09524
33491,17,24,17024,24.01.2017,19,:01,19:01:00,30.90129,-88.09499
33491,17,24,17024,24.01.2017,20,:01,20:01:00,30.90114,-88.09503
33491,17,24,17024,24.01.2017,21,:00,21:00:00,30.90124,-88.09512
33491,17,24,17024,24.01.2017,22,:01,22:01:00,30.9012,-88.09497
33491,17,24,17024,24.01.2017,23,:01,23:01:00,30.90109,-88.09506
33491,17,25,17025,25.01.2017,0,:00,0:00:00,30.90111,-88.09503
33491,17,25,17025,25.01.2017,2,:01,2:01:00,30.90119,-88.09513
33491,17,25,17025,25.01.2017,3,:00,3:00:00,30.90115,-88.09514
33491,17,25,17025,25.01.2017,4,:01,4:01:00,30.90122,-88.09516
33491,17,25,17025,25.01.2017,5,:00,5:00:00,30.90124,-88.09501
33491,17,25,17025,25.01.2017,6,:00,6:00:00,30.90108,-88.09496
33491,17,25,17025,25.01.2017,7,:00,7:00:00,30.90121,-88.0951
33491,17,25,17025,25.01.2017,8,:00,8:00:00,30.90124,-88.09497
33491,17,25,17025,25.01.2017,9,:00,9:00:00,30.90106,-88.09492
33491,17,25,17025,25.01.2017,10,:01,10:01:00,30.90121,-88.09521
33491,17,25,17025,25.01.2017,11,:00,11:00:00,30.90117,-88.09508
33491,17,25,17025,25.01.2017,12,:00,12:00:00,30.90154,-88.09563
33491,17,25,17025,25.01.2017,13,:02,13:02:00,30.9018,-88.09441
33491,17,25,17025,25.01.2017,14,:01,14:01:00,30.9,-88.0946
33491,17,25,17025,25.01.2017,15,:00,15:00:00,30.89994,-88.09468
33491,17,25,17025,25.01.2017,16,:01,16:01:00,30.90084,-88.09516
33491,17,25,17025,25.01.2017,17,:02,17:02:00,30.90106,-88.0949
33491,17,25,17025,25.01.2017,18,:00,18:00:00,30.89983,-88.09348
33491,17,25,17025,25.01.2017,19,:00,19:00:00,30.90096,-88.09475
33491,17,25,17025,25.01.2017,20,:01,20:01:00,30.90096,-88.0948
33491,17,25,17025,25.01.2017,21,:00,21:00:00,30.90099,-88.09475
33491,17,25,17025,25.01.2017,22,:01,22:01:00,30.90098,-88.09476
33491,17,25,17025,25.01.2017,23,:00,23:00:00,30.89859,-88.10754
33491,17,26,17026,26.01.2017,1,:01,1:01:00,30.90112,-88.09503
33491,17,26,17026,26.01.2017,2,:01,2:01:00,30.90097,-88.09492
33491,17,26,17026,26.01.2017,3,:00,3:00:00,30.90105,-88.09488
33491,17,26,17026,26.01.2017,4,:00,4:00:00,30.90094,-88.09496
33491,17,26,17026,26.01.2017,5,:02,5:02:00,30.90108,-88.09481
33491,17,26,17026,26.01.2017,6,:01,6:01:00,30.90095,-88.09467
33491,17,26,17026,26.01.2017,7,:01,7:01:00,30.90102,-88.09483
33491,17,26,17026,26.01.2017,8,:00,8:00:00,30.9011,-88.09477
33491,17,26,17026,26.01.2017,9,:01,9:01:00,30.90101,-88.09474
33491,17,26,17026,26.01.2017,10,:00,10:00:00,30.90087,-88.09463
33491,17,26,17026,26.01.2017,11,:00,11:00:00,30.90101,-88.09476
33491,17,26,17026,26.01.2017,12,:01,12:01:00,30.90124,-88.09506
33491,17,26,17026,26.01.2017,13,:00,13:00:00,30.90093,-88.09515
33491,17,26,17026,26.01.2017,14,:00,14:00:00,30.90084,-88.09512
33491,17,26,17026,26.01.2017,15,:01,15:01:00,30.90079,-88.0951
33491,17,26,17026,26.01.2017,16,:03,16:03:00,30.90079,-88.0951
33491,17,26,17026,26.01.2017,17,:01,17:01:00,30.89974,-88.09443
33491,17,26,17026,26.01.2017,18,:00,18:00:00,30.89992,-88.08878
33491,17,26,17026,26.01.2017,19,:01,19:01:00,30.90046,-88.08774
33491,17,26,17026,26.01.2017,20,:01,20:01:00,30.90231,-88.09424
33491,17,26,17026,26.01.2017,21,:00,21:00:00,30.90223,-88.09448
33491,17,26,17026,26.01.2017,22,:01,22:01:00,30.90215,-88.09407
33491,17,26,17026,26.01.2017,23,:00,23:00:00,30.90092,-88.09472
33491,17,27,17027,27.01.2017,0,:00,0:00:00,30.90094,-88.09455
33491,17,27,17027,27.01.2017,1,:02,1:02:00,30.90094,-88.09469
33491,17,27,17027,27.01.2017,4,:01,4:01:00,30.90233,-88.09423
33491,17,27,17027,27.01.2017,5,:00,5:00:00,30.90217,-88.09426
33491,17,27,17027,27.01.2017,6,:01,6:01:00,30.90217,-88.09424
33491,17,27,17027,27.01.2017,7,:01,7:01:00,30.90225,-88.09429
33491,17,27,17027,27.01.2017,8,:00,8:00:00,30.90229,-88.09439
33491,17,27,17027,27.01.2017,9,:01,9:01:00,30.90233,-88.0943
33491,17,27,17027,27.01.2017,10,:01,10:01:00,30.90222,-88.0943
33491,17,27,17027,27.01.2017,11,:00,11:00:00,30.90239,-88.09417
33491,17,27,17027,27.01.2017,12,:00,12:00:00,30.90222,-88.0944
33491,17,27,17027,27.01.2017,13,:01,13:01:00,30.90233,-88.09421
33491,17,27,17027,27.01.2017,14,:00,14:00:00,30.90266,-88.095
33491,17,27,17027,27.01.2017,15,:00,15:00:00,30.90258,-88.09504
33491,17,27,17027,27.01.2017,16,:01,16:01:00,30.90209,-88.0949
33491,17,27,17027,27.01.2017,17,:01,17:01:00,30.90214,-88.09507
33491,17,27,17027,27.01.2017,18,:00,18:00:00,30.9025,-88.0957
33491,17,27,17027,27.01.2017,19,:01,19:01:00,30.90223,-88.0952
33491,17,27,17027,27.01.2017,20,:01,20:01:00,30.90226,-88.09508
33491,17,27,17027,27.01.2017,21,:01,21:01:00,30.90234,-88.09504
33491,17,27,17027,27.01.2017,22,:00,22:00:00,30.90224,-88.09517
33491,17,27,17027,27.01.2017,23,:01,23:01:00,30.90238,-88.09499
33491,17,28,17028,28.01.2017,0,:00,0:00:00,30.90225,-88.0951
33491,17,28,17028,28.01.2017,1,:00,1:00:00,30.90228,-88.09504
33491,17,28,17028,28.01.2017,2,:01,2:01:00,30.90218,-88.09506
33491,17,28,17028,28.01.2017,3,:01,3:01:00,30.90227,-88.09507
33491,17,28,17028,28.01.2017,4,:00,4:00:00,30.90233,-88.095
33491,17,28,17028,28.01.2017,5,:01,5:01:00,30.90235,-88.0951
33491,17,28,17028,28.01.2017,6,:00,6:00:00,30.90249,-88.095
33491,17,28,17028,28.01.2017,7,:01,7:01:00,30.90223,-88.095
33491,17,28,17028,28.01.2017,8,:01,8:01:00,30.90224,-88.095
33491,17,28,17028,28.01.2017,9,:00,9:00:00,30.90244,-88.09475
33491,17,28,17028,28.01.2017,10,:02,10:02:00,30.90232,-88.09477
33491,17,28,17028,28.01.2017,11,:01,11:01:00,30.90229,-88.09483
33491,17,28,17028,28.01.2017,12,:00,12:00:00,30.90222,-88.0945
33491,17,28,17028,28.01.2017,13,:00,13:00:00,30.90218,-88.09469
33491,17,28,17028,28.01.2017,14,:00,14:00:00,30.90229,-88.09471
33491,17,28,17028,28.01.2017,15,:01,15:01:00,30.90207,-88.09484
33491,17,28,17028,28.01.2017,16,:01,16:01:00,30.90245,-88.09488
33491,17,28,17028,28.01.2017,17,:00,17:00:00,30.90208,-88.09474
33491,17,28,17028,28.01.2017,18,:01,18:01:00,30.90219,-88.09461
33491,17,28,17028,28.01.2017,19,:00,19:00:00,30.90213,-88.09474
33491,17,28,17028,28.01.2017,20,:03,20:03:00,30.90209,-88.09471
33491,17,28,17028,28.01.2017,21,:00,21:00:00,30.90211,-88.09467
33491,17,29,17029,29.01.2017,1,:03,1:03:00,30.90218,-88.0948
33491,17,29,17029,29.01.2017,2,:03,2:03:00,30.90217,-88.09474
33491,17,29,17029,29.01.2017,4,:03,4:03:00,30.90214,-88.09484
33491,17,29,17029,29.01.2017,5,:03,5:03:00,30.90216,-88.0948
33491,17,29,17029,29.01.2017,7,:01,7:01:00,30.9021,-88.09483
33491,17,29,17029,29.01.2017,9,:01,9:01:00,30.90226,-88.09487
33491,17,29,17029,29.01.2017,10,:01,10:01:00,30.90225,-88.09474
33491,17,29,17029,29.01.2017,11,:01,11:01:00,30.90231,-88.09461
33491,17,29,17029,29.01.2017,12,:01,12:01:00,30.90233,-88.09484
33491,17,29,17029,29.01.2017,13,:01,13:01:00,30.90221,-88.09476
33491,17,29,17029,29.01.2017,14,:01,14:01:00,30.90216,-88.09475
33491,17,29,17029,29.01.2017,15,:01,15:01:00,30.90221,-88.09468
33491,17,29,17029,29.01.2017,16,:01,16:01:00,30.90241,-88.09503
33491,17,29,17029,29.01.2017,17,:00,17:00:00,30.90229,-88.0948
33491,17,29,17029,29.01.2017,18,:00,18:00:00,30.90051,-88.08786
33491,17,29,17029,29.01.2017,19,:00,19:00:00,30.8996,-88.08631
33491,17,29,17029,29.01.2017,20,:02,20:02:00,30.8995,-88.08622
33491,17,29,17029,29.01.2017,21,:00,21:00:00,30.89936,-88.08629
33491,17,29,17029,29.01.2017,22,:00,22:00:00,30.89891,-88.08629
33491,17,29,17029,29.01.2017,23,:00,23:00:00,30.89899,-88.08618
33491,17,30,17030,30.01.2017,0,:00,0:00:00,30.89891,-88.08629
33491,17,30,17030,30.01.2017,1,:02,1:02:00,30.89882,-88.08628
33491,17,30,17030,30.01.2017,2,:00,2:00:00,30.89901,-88.08619
33491,17,30,17030,30.01.2017,3,:03,3:03:00,30.89907,-88.08631
33491,17,30,17030,30.01.2017,4,:00,4:00:00,30.89895,-88.08629
33491,17,30,17030,30.01.2017,5,:00,5:00:00,30.89883,-88.08628
33491,17,30,17030,30.01.2017,6,:00,6:00:00,30.89861,-88.08589
33491,17,30,17030,30.01.2017,7,:00,7:00:00,30.89902,-88.08626
33491,17,30,17030,30.01.2017,8,:00,8:00:00,30.89893,-88.08636
33491,17,30,17030,30.01.2017,9,:00,9:00:00,30.8989,-88.08604
33491,17,30,17030,30.01.2017,10,:01,10:01:00,30.89894,-88.08622
33491,17,30,17030,30.01.2017,11,:00,11:00:00,30.89904,-88.08618
33491,17,30,17030,30.01.2017,12,:00,12:00:00,30.89908,-88.08617
33491,17,30,17030,30.01.2017,13,:00,13:00:00,30.89904,-88.08621
33491,17,30,17030,30.01.2017,14,:00,14:00:00,30.89893,-88.08622
33491,17,30,17030,30.01.2017,15,:00,15:00:00,30.90188,-88.09204
33491,17,30,17030,30.01.2017,16,:00,16:00:00,30.90249,-88.09417
33491,17,30,17030,30.01.2017,17,:01,17:01:00,30.90232,-88.09487
33491,17,30,17030,30.01.2017,18,:01,18:01:00,30.90237,-88.09578
33491,17,30,17030,30.01.2017,21,:00,21:00:00,30.90235,-88.09477
33491,17,30,17030,30.01.2017,22,:00,22:00:00,30.90235,-88.09482
33491,17,30,17030,30.01.2017,23,:01,23:01:00,30.9022,-88.09478
33491,17,31,17031,31.01.2017,0,:00,0:00:00,30.90227,-88.09481
33491,17,31,17031,31.01.2017,1,:00,1:00:00,30.90232,-88.09468
33491,17,31,17031,31.01.2017,2,:01,2:01:00,30.90229,-88.09471
33491,17,31,17031,31.01.2017,3,:01,3:01:00,30.90218,-88.09471
33491,17,31,17031,31.01.2017,4,:00,4:00:00,30.90229,-88.0948
33491,17,31,17031,31.01.2017,5,:00,5:00:00,30.90217,-88.09472
33491,17,31,17031,31.01.2017,6,:01,6:01:00,30.90215,-88.09474
33491,17,31,17031,31.01.2017,7,:01,7:01:00,30.90226,-88.0948
33491,17,31,17031,31.01.2017,8,:02,8:02:00,30.90225,-88.09476
33491,17,31,17031,31.01.2017,9,:00,9:00:00,30.90182,-88.09393
33491,17,31,17031,31.01.2017,10,:01,10:01:00,30.90203,-88.09477
33491,17,31,17031,31.01.2017,11,:00,11:00:00,30.90225,-88.09475
33491,17,31,17031,31.01.2017,12,:00,12:00:00,30.90211,-88.09472
33491,17,31,17031,31.01.2017,13,:00,13:00:00,30.9024,-88.09504
33491,17,31,17031,31.01.2017,14,:00,14:00:00,30.90249,-88.09483
33491,17,31,17031,31.01.2017,15,:00,15:00:00,30.902,-88.09458
33491,17,31,17031,31.01.2017,16,:00,16:00:00,30.90217,-88.09457
33491,17,31,17031,31.01.2017,17,:02,17:02:00,30.90113,-88.09368
33491,17,31,17031,31.01.2017,18,:01,18:01:00,30.90128,-88.095
33491,17,31,17031,31.01.2017,19,:01,19:01:00,30.90242,-88.09468
33491,17,31,17031,31.01.2017,19,:02,19:02:00,30.90143,-88.09478
33491,17,31,17031,31.01.2017,20,:03,20:03:00,30.9024,-88.09468
33491,17,31,17031,31.01.2017,21,:00,21:00:00,30.90142,-88.09486
33491,17,31,17031,31.01.2017,22,:00,22:00:00,30.90146,-88.09481
33491,17,31,17031,31.01.2017,23,:00,23:00:00,30.90149,-88.09493
33491,17,32,17032,01.02.2017,0,:01,0:01:00,30.90138,-88.09487
33491,17,32,17032,01.02.2017,1,:01,1:01:00,30.90147,-88.09487
33491,17,32,17032,01.02.2017,2,:01,2:01:00,30.90135,-88.09482
33491,17,32,17032,01.02.2017,3,:00,3:00:00,30.90139,-88.09482
33491,17,32,17032,01.02.2017,4,:00,4:00:00,30.90158,-88.09489
33491,17,32,17032,01.02.2017,5,:01,5:01:00,30.9015,-88.09494
33491,17,32,17032,01.02.2017,6,:00,6:00:00,30.90149,-88.09481
33491,17,32,17032,01.02.2017,7,:02,7:02:00,30.9014,-88.09484
33491,17,32,17032,01.02.2017,8,:00,8:00:00,30.9013,-88.09486
33491,17,32,17032,01.02.2017,9,:02,9:02:00,30.90143,-88.09474
33491,17,32,17032,01.02.2017,10,:00,10:00:00,30.90135,-88.09475
33491,17,32,17032,01.02.2017,11,:01,11:01:00,30.90118,-88.09487
33491,17,32,17032,01.02.2017,12,:03,12:03:00,30.90137,-88.09499
33491,17,32,17032,01.02.2017,13,:03,13:03:00,30.90132,-88.09489
33491,17,32,17032,01.02.2017,14,:02,14:02:00,30.90143,-88.09484
33491,17,32,17032,01.02.2017,15,:00,15:00:00,30.90138,-88.09486
33491,17,32,17032,01.02.2017,17,:01,17:01:00,30.90139,-88.09488
33491,17,32,17032,01.02.2017,18,:03,18:03:00,30.90133,-88.09479
33491,17,32,17032,01.02.2017,19,:01,19:01:00,30.90143,-88.09474
33491,17,32,17032,01.02.2017,20,:02,20:02:00,30.9014,-88.0948
33491,17,32,17032,01.02.2017,21,:01,21:01:00,30.90156,-88.09481
33491,17,32,17032,01.02.2017,22,:01,22:01:00,30.90137,-88.09488
33491,17,32,17032,01.02.2017,23,:01,23:01:00,30.9015,-88.09478
33491,17,33,17033,02.02.2017,0,:02,0:02:00,30.90151,-88.09476
33491,17,33,17033,02.02.2017,1,:02,1:02:00,30.90139,-88.09499
33491,17,33,17033,02.02.2017,2,:02,2:02:00,30.90142,-88.0948
