bear,year,day,Julian_date,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33501,16,312,16312,07.11.2016,17,:06,17:06:00,30.91057,-88.10778
33501,16,312,16312,07.11.2016,18,:06,18:06:00,30.91061,-88.10786
33501,16,312,16312,07.11.2016,19,:06,19:06:00,30.91212,-88.10672
33501,16,312,16312,07.11.2016,20,:06,20:06:00,30.9121,-88.10667
33501,16,312,16312,07.11.2016,21,:06,21:06:00,30.91221,-88.10674
33501,16,313,16313,08.11.2016,0,:06,0:06:00,30.91216,-88.10667
33501,16,313,16313,08.11.2016,1,:06,1:06:00,30.9122,-88.10665
33501,16,313,16313,08.11.2016,2,:06,2:06:00,30.91213,-88.10658
33501,16,313,16313,08.11.2016,3,:05,3:05:00,30.91208,-88.10668
33501,16,313,16313,08.11.2016,4,:05,4:05:00,30.91213,-88.10677
33501,16,313,16313,08.11.2016,5,:05,5:05:00,30.91206,-88.10669
33501,16,313,16313,08.11.2016,6,:05,6:05:00,30.91208,-88.10665
33501,16,313,16313,08.11.2016,7,:05,7:05:00,30.91224,-88.1068
33501,16,313,16313,08.11.2016,8,:05,8:05:00,30.91217,-88.10673
33501,16,313,16313,08.11.2016,9,:05,9:05:00,30.91063,-88.1079
33501,16,313,16313,08.11.2016,10,:05,10:05:00,30.90762,-88.10961
33501,16,313,16313,08.11.2016,11,:05,11:05:00,30.90493,-88.11035
33501,16,313,16313,08.11.2016,12,:05,12:05:00,30.90466,-88.11
33501,16,313,16313,08.11.2016,13,:05,13:05:00,30.90472,-88.10749
33501,16,313,16313,08.11.2016,14,:05,14:05:00,30.90483,-88.10746
33501,16,313,16313,08.11.2016,15,:05,15:05:00,30.90478,-88.10755
33501,16,313,16313,08.11.2016,16,:05,16:05:00,30.90481,-88.10768
33501,16,313,16313,08.11.2016,17,:05,17:05:00,30.9048,-88.10765
33501,16,313,16313,08.11.2016,18,:05,18:05:00,30.9106,-88.10784
33501,16,313,16313,08.11.2016,19,:05,19:05:00,30.90953,-88.10533
33501,16,313,16313,08.11.2016,20,:05,20:05:00,30.9097,-88.10531
33501,16,313,16313,08.11.2016,21,:05,21:05:00,30.90957,-88.10537
33501,16,314,16314,09.11.2016,0,:05,0:05:00,30.90923,-88.10481
33501,16,314,16314,09.11.2016,1,:05,1:05:00,30.91291,-88.1031
33501,16,314,16314,09.11.2016,2,:05,2:05:00,30.91206,-88.09407
33501,16,314,16314,09.11.2016,3,:05,3:05:00,30.90586,-88.09167
33501,16,314,16314,09.11.2016,4,:05,4:05:00,30.89919,-88.09683
33501,16,314,16314,09.11.2016,5,:05,5:05:00,30.90019,-88.1037
33501,16,314,16314,09.11.2016,6,:05,6:05:00,30.90481,-88.11029
33501,16,314,16314,09.11.2016,7,:05,7:05:00,30.90547,-88.10997
33501,16,314,16314,09.11.2016,8,:05,8:05:00,30.90509,-88.10781
33501,16,314,16314,09.11.2016,9,:05,9:05:00,30.90501,-88.10794
33501,16,314,16314,09.11.2016,10,:05,10:05:00,30.90485,-88.10781
33501,16,314,16314,09.11.2016,11,:05,11:05:00,30.90514,-88.10955
33501,16,314,16314,09.11.2016,12,:05,12:05:00,30.90543,-88.10992
33501,16,314,16314,09.11.2016,13,:05,13:05:00,30.90512,-88.10772
33501,16,314,16314,09.11.2016,14,:05,14:05:00,30.90527,-88.10804
33501,16,314,16314,09.11.2016,15,:05,15:05:00,30.90505,-88.10794
33501,16,314,16314,09.11.2016,16,:05,16:05:00,30.90513,-88.10781
33501,16,314,16314,09.11.2016,17,:05,17:05:00,30.90721,-88.108
33501,16,314,16314,09.11.2016,18,:05,18:05:00,30.91059,-88.10791
33501,16,314,16314,09.11.2016,19,:05,19:05:00,30.90954,-88.10536
33501,16,314,16314,09.11.2016,20,:05,20:05:00,30.90918,-88.10493
33501,16,314,16314,09.11.2016,21,:05,21:05:00,30.90954,-88.10498
33501,16,315,16315,10.11.2016,0,:05,0:05:00,30.91194,-88.10311
33501,16,315,16315,10.11.2016,1,:05,1:05:00,30.91114,-88.10286
33501,16,315,16315,10.11.2016,2,:05,2:05:00,30.91334,-88.10127
33501,16,315,16315,10.11.2016,3,:06,3:06:00,30.91668,-88.10079
33501,16,315,16315,10.11.2016,4,:06,4:06:00,30.91201,-88.10411
33501,16,315,16315,10.11.2016,5,:06,5:06:00,30.90804,-88.10891
33501,16,315,16315,10.11.2016,6,:06,6:06:00,30.90487,-88.10768
33501,16,315,16315,10.11.2016,7,:06,7:06:00,30.9048,-88.1104
33501,16,315,16315,10.11.2016,8,:06,8:06:00,30.90499,-88.11035
33501,16,315,16315,10.11.2016,9,:06,9:06:00,30.91222,-88.11135
33501,16,315,16315,10.11.2016,10,:06,10:06:00,30.91231,-88.11122
33501,16,315,16315,10.11.2016,11,:06,11:06:00,30.91067,-88.11151
33501,16,315,16315,10.11.2016,12,:06,12:06:00,30.90805,-88.10948
33501,16,315,16315,10.11.2016,13,:06,13:06:00,30.90497,-88.11039
33501,16,315,16315,10.11.2016,14,:06,14:06:00,30.90481,-88.11042
33501,16,315,16315,10.11.2016,15,:06,15:06:00,30.90494,-88.1077
33501,16,315,16315,10.11.2016,16,:06,16:06:00,30.90481,-88.10778
33501,16,315,16315,10.11.2016,17,:06,17:06:00,30.90491,-88.10774
33501,16,315,16315,10.11.2016,18,:06,18:06:00,30.90498,-88.10777
33501,16,315,16315,10.11.2016,19,:06,19:06:00,30.90742,-88.108
33501,16,315,16315,10.11.2016,20,:06,20:06:00,30.91166,-88.09645
33501,16,315,16315,10.11.2016,21,:06,21:06:00,30.91162,-88.09651
33501,16,316,16316,11.11.2016,0,:06,0:06:00,30.91134,-88.09392
33501,16,316,16316,11.11.2016,1,:06,1:06:00,30.91236,-88.09091
33501,16,316,16316,11.11.2016,2,:06,2:06:00,30.9177,-88.09446
33501,16,316,16316,11.11.2016,3,:05,3:05:00,30.91616,-88.10055
33501,16,316,16316,11.11.2016,4,:05,4:05:00,30.91365,-88.09873
33501,16,316,16316,11.11.2016,5,:05,5:05:00,30.90523,-88.09973
33501,16,316,16316,11.11.2016,6,:05,6:05:00,30.90437,-88.1024
33501,16,316,16316,11.11.2016,7,:05,7:05:00,30.90274,-88.10321
33501,16,316,16316,11.11.2016,8,:05,8:05:00,30.9048,-88.10913
33501,16,316,16316,11.11.2016,9,:05,9:05:00,30.90439,-88.11395
33501,16,316,16316,11.11.2016,10,:05,10:05:00,30.90282,-88.11563
33501,16,316,16316,11.11.2016,11,:05,11:05:00,30.89908,-88.11589
33501,16,316,16316,11.11.2016,12,:05,12:05:00,30.89901,-88.1157
33501,16,316,16316,11.11.2016,13,:05,13:05:00,30.8998,-88.11168
33501,16,316,16316,11.11.2016,14,:05,14:05:00,30.89985,-88.11182
33501,16,316,16316,11.11.2016,15,:05,15:05:00,30.89985,-88.11183
33501,16,316,16316,11.11.2016,16,:05,16:05:00,30.89986,-88.11181
33501,16,316,16316,11.11.2016,17,:05,17:05:00,30.89973,-88.11176
33501,16,316,16316,11.11.2016,18,:05,18:05:00,30.89979,-88.11186
33501,16,316,16316,11.11.2016,19,:05,19:05:00,30.89712,-88.09876
33501,16,316,16316,11.11.2016,20,:05,20:05:00,30.89921,-88.09205
33501,16,316,16316,11.11.2016,21,:05,21:05:00,30.90103,-88.09216
33501,16,316,16316,11.11.2016,22,:05,22:05:00,30.90296,-88.09348
33501,16,316,16316,11.11.2016,23,:05,23:05:00,30.90549,-88.09428
33501,16,317,16317,12.11.2016,0,:05,0:05:00,30.90728,-88.10745
33501,16,317,16317,12.11.2016,1,:10,1:10:00,30.90584,-88.10943
33501,16,317,16317,12.11.2016,2,:10,2:10:00,30.90492,-88.11038
33501,16,317,16317,12.11.2016,3,:10,3:10:00,30.90496,-88.11015
33501,16,317,16317,12.11.2016,4,:10,4:10:00,30.90534,-88.10866
33501,16,317,16317,12.11.2016,5,:10,5:10:00,30.90481,-88.10968
33501,16,317,16317,12.11.2016,6,:10,6:10:00,30.90465,-88.10994
33501,16,317,16317,12.11.2016,7,:07,7:07:00,30.90455,-88.1096
33501,16,317,16317,12.11.2016,8,:07,8:07:00,30.90483,-88.10771
33501,16,317,16317,12.11.2016,9,:07,9:07:00,30.90493,-88.10777
33501,16,317,16317,12.11.2016,10,:07,10:07:00,30.90474,-88.1079
33501,16,317,16317,12.11.2016,11,:07,11:07:00,30.9046,-88.11
33501,16,317,16317,12.11.2016,12,:07,12:07:00,30.90483,-88.11046
33501,16,317,16317,12.11.2016,13,:07,13:07:00,30.90518,-88.10754
33501,16,317,16317,12.11.2016,14,:07,14:07:00,30.90501,-88.10739
33501,16,317,16317,12.11.2016,15,:07,15:07:00,30.91059,-88.10782
33501,16,317,16317,12.11.2016,16,:07,16:07:00,30.91035,-88.10559
33501,16,317,16317,12.11.2016,17,:07,17:07:00,30.91032,-88.10564
33501,16,317,16317,12.11.2016,18,:07,18:07:00,30.91025,-88.10552
33501,16,317,16317,12.11.2016,19,:07,19:07:00,30.91029,-88.10559
33501,16,317,16317,12.11.2016,20,:07,20:07:00,30.90977,-88.10615
33501,16,317,16317,12.11.2016,21,:07,21:07:00,30.90975,-88.10601
33501,16,318,16318,13.11.2016,0,:07,0:07:00,30.90981,-88.10613
33501,16,318,16318,13.11.2016,1,:07,1:07:00,30.91107,-88.10659
33501,16,318,16318,13.11.2016,2,:07,2:07:00,30.91109,-88.103
33501,16,318,16318,13.11.2016,3,:07,3:07:00,30.90916,-88.10491
33501,16,318,16318,13.11.2016,4,:07,4:07:00,30.90784,-88.10978
33501,16,318,16318,13.11.2016,5,:07,5:07:00,30.91046,-88.11149
33501,16,318,16318,13.11.2016,6,:07,6:07:00,30.91045,-88.11142
33501,16,318,16318,13.11.2016,7,:09,7:09:00,30.91185,-88.11131
33501,16,318,16318,13.11.2016,8,:09,8:09:00,30.91193,-88.11167
33501,16,318,16318,13.11.2016,9,:09,9:09:00,30.91032,-88.11161
33501,16,318,16318,13.11.2016,10,:09,10:09:00,30.91073,-88.11203
33501,16,318,16318,13.11.2016,11,:09,11:09:00,30.91224,-88.10791
33501,16,318,16318,13.11.2016,12,:09,12:09:00,30.91254,-88.10836
33501,16,318,16318,13.11.2016,13,:09,13:09:00,30.91251,-88.10842
33501,16,318,16318,13.11.2016,14,:09,14:09:00,30.91256,-88.10848
33501,16,318,16318,13.11.2016,15,:09,15:09:00,30.91258,-88.10838
33501,16,318,16318,13.11.2016,16,:09,16:09:00,30.91043,-88.10692
33501,16,318,16318,13.11.2016,17,:09,17:09:00,30.90956,-88.10539
33501,16,318,16318,13.11.2016,18,:09,18:09:00,30.90929,-88.10492
33501,16,318,16318,13.11.2016,19,:09,19:09:00,30.91081,-88.10247
33501,16,318,16318,13.11.2016,20,:09,20:09:00,30.91113,-88.10044
33501,16,318,16318,13.11.2016,21,:09,21:09:00,30.91214,-88.09435
33501,16,319,16319,14.11.2016,0,:09,0:09:00,30.91192,-88.09319
33501,16,319,16319,14.11.2016,1,:09,1:09:00,30.90805,-88.08756
33501,16,319,16319,14.11.2016,2,:09,2:09:00,30.90769,-88.08733
33501,16,319,16319,14.11.2016,3,:09,3:09:00,30.89899,-88.09927
33501,16,319,16319,14.11.2016,4,:09,4:09:00,30.89627,-88.0897
33501,16,319,16319,14.11.2016,5,:09,5:09:00,30.90223,-88.09897
33501,16,319,16319,14.11.2016,6,:09,6:09:00,30.90463,-88.10436
33501,16,319,16319,14.11.2016,7,:10,7:10:00,30.90468,-88.10987
33501,16,319,16319,14.11.2016,8,:10,8:10:00,30.90532,-88.1099
33501,16,319,16319,14.11.2016,9,:10,9:10:00,30.90455,-88.10958
33501,16,319,16319,14.11.2016,10,:10,10:10:00,30.90216,-88.11153
33501,16,319,16319,14.11.2016,11,:10,11:10:00,30.90217,-88.11159
33501,16,319,16319,14.11.2016,12,:10,12:10:00,30.90218,-88.11151
33501,16,319,16319,14.11.2016,13,:10,13:10:00,30.90218,-88.11149
33501,16,319,16319,14.11.2016,14,:10,14:10:00,30.90217,-88.11153
33501,16,319,16319,14.11.2016,15,:10,15:10:00,30.90221,-88.11164
33501,16,319,16319,14.11.2016,16,:10,16:10:00,30.89863,-88.10678
33501,16,319,16319,14.11.2016,17,:10,17:10:00,30.89745,-88.10517
33501,16,319,16319,14.11.2016,18,:10,18:10:00,30.89742,-88.0984
33501,16,319,16319,14.11.2016,19,:10,19:10:00,30.89786,-88.09802
33501,16,319,16319,14.11.2016,20,:10,20:10:00,30.89885,-88.09495
33501,16,319,16319,14.11.2016,21,:10,21:10:00,30.90013,-88.09213
33501,16,320,16320,15.11.2016,0,:10,0:10:00,30.9105,-88.09194
33501,16,320,16320,15.11.2016,1,:10,1:10:00,30.91162,-88.0914
33501,16,320,16320,15.11.2016,2,:10,2:10:00,30.91173,-88.0912
33501,16,320,16320,15.11.2016,3,:10,3:10:00,30.91232,-88.09352
33501,16,320,16320,15.11.2016,4,:10,4:10:00,30.91092,-88.10026
33501,16,320,16320,15.11.2016,5,:10,5:10:00,30.90761,-88.1095
33501,16,320,16320,15.11.2016,6,:10,6:10:00,30.9047,-88.10976
33501,16,320,16320,15.11.2016,7,:07,7:07:00,30.90459,-88.10985
33501,16,320,16320,15.11.2016,8,:07,8:07:00,30.90483,-88.10994
33501,16,320,16320,15.11.2016,9,:07,9:07:00,30.90487,-88.10742
33501,16,320,16320,15.11.2016,10,:07,10:07:00,30.90478,-88.10766
33501,16,320,16320,15.11.2016,11,:07,11:07:00,30.90476,-88.10758
33501,16,320,16320,15.11.2016,12,:07,12:07:00,30.90483,-88.10758
33501,16,320,16320,15.11.2016,13,:07,13:07:00,30.90477,-88.10758
33501,16,320,16320,15.11.2016,14,:07,14:07:00,30.90643,-88.1053
33501,16,320,16320,15.11.2016,15,:07,15:07:00,30.9095,-88.10537
33501,16,320,16320,15.11.2016,16,:07,16:07:00,30.90946,-88.10556
33501,16,320,16320,15.11.2016,17,:07,17:07:00,30.90987,-88.10619
33501,16,320,16320,15.11.2016,18,:07,18:07:00,30.91056,-88.10777
33501,16,320,16320,15.11.2016,19,:07,19:07:00,30.91019,-88.10783
33501,16,320,16320,15.11.2016,20,:07,20:07:00,30.90778,-88.10756
33501,16,320,16320,15.11.2016,21,:07,21:07:00,30.90836,-88.10762
33501,16,321,16321,16.11.2016,0,:07,0:07:00,30.91456,-88.10469
33501,16,321,16321,16.11.2016,1,:07,1:07:00,30.91667,-88.1021
33501,16,321,16321,16.11.2016,2,:07,2:07:00,30.91652,-88.10071
33501,16,321,16321,16.11.2016,3,:07,3:07:00,30.91516,-88.10178
33501,16,321,16321,16.11.2016,4,:07,4:07:00,30.91438,-88.10293
33501,16,321,16321,16.11.2016,5,:07,5:07:00,30.90662,-88.10972
33501,16,321,16321,16.11.2016,6,:07,6:07:00,30.90504,-88.11022
33501,16,321,16321,16.11.2016,7,:10,7:10:00,30.90552,-88.10992
33501,16,321,16321,16.11.2016,8,:10,8:10:00,30.9009,-88.11223
33501,16,321,16321,16.11.2016,9,:10,9:10:00,30.89918,-88.11609
33501,16,321,16321,16.11.2016,10,:10,10:10:00,30.89903,-88.11581
33501,16,321,16321,16.11.2016,11,:10,11:10:00,30.9001,-88.11185
33501,16,321,16321,16.11.2016,12,:10,12:10:00,30.89992,-88.11193
33501,16,321,16321,16.11.2016,13,:10,13:10:00,30.89993,-88.1119
33501,16,321,16321,16.11.2016,14,:10,14:10:00,30.90012,-88.1119
33501,16,321,16321,16.11.2016,15,:10,15:10:00,30.90002,-88.11196
33501,16,321,16321,16.11.2016,16,:10,16:10:00,30.9001,-88.11181
33501,16,321,16321,16.11.2016,17,:10,17:10:00,30.90005,-88.11241
33501,16,321,16321,16.11.2016,18,:10,18:10:00,30.9013,-88.11392
33501,16,321,16321,16.11.2016,19,:10,19:10:00,30.90249,-88.11398
33501,16,321,16321,16.11.2016,20,:10,20:10:00,30.90297,-88.11461
33501,16,321,16321,16.11.2016,21,:10,21:10:00,30.90383,-88.11495
33501,16,322,16322,17.11.2016,0,:10,0:10:00,30.90302,-88.11479
33501,16,322,16322,17.11.2016,1,:10,1:10:00,30.90331,-88.11384
33501,16,322,16322,17.11.2016,2,:10,2:10:00,30.90423,-88.10878
33501,16,322,16322,17.11.2016,3,:10,3:10:00,30.90454,-88.10997
33501,16,322,16322,17.11.2016,4,:10,4:10:00,30.90469,-88.11003
33501,16,322,16322,17.11.2016,5,:10,5:10:00,30.90466,-88.11022
33501,16,322,16322,17.11.2016,6,:10,6:10:00,30.90455,-88.1072
33501,16,322,16322,17.11.2016,7,:10,7:10:00,30.9047,-88.10752
33501,16,322,16322,17.11.2016,8,:10,8:10:00,30.90479,-88.10746
33501,16,322,16322,17.11.2016,9,:10,9:10:00,30.9048,-88.10765
33501,16,322,16322,17.11.2016,10,:10,10:10:00,30.90478,-88.10771
33501,16,322,16322,17.11.2016,11,:10,11:10:00,30.90477,-88.10756
33501,16,322,16322,17.11.2016,12,:10,12:10:00,30.90335,-88.1058
33501,16,322,16322,17.11.2016,13,:10,13:10:00,30.9026,-88.10346
33501,16,322,16322,17.11.2016,14,:10,14:10:00,30.90707,-88.10115
33501,16,322,16322,17.11.2016,15,:10,15:10:00,30.91189,-88.10121
33501,16,322,16322,17.11.2016,16,:10,16:10:00,30.91196,-88.10311
33501,16,322,16322,17.11.2016,17,:10,17:10:00,30.9103,-88.10472
33501,16,322,16322,17.11.2016,18,:10,18:10:00,30.90916,-88.10488
33501,16,322,16322,17.11.2016,19,:10,19:10:00,30.91002,-88.10555
33501,16,322,16322,17.11.2016,20,:10,20:10:00,30.91025,-88.10752
33501,16,322,16322,17.11.2016,21,:10,21:10:00,30.90976,-88.1082
33501,16,323,16323,18.11.2016,0,:10,0:10:00,30.90746,-88.10733
33501,16,323,16323,18.11.2016,1,:10,1:10:00,30.90734,-88.10552
33501,16,323,16323,18.11.2016,2,:10,2:10:00,30.90691,-88.10489
33501,16,323,16323,18.11.2016,3,:10,3:10:00,30.90658,-88.10505
33501,16,323,16323,18.11.2016,4,:10,4:10:00,30.90498,-88.11022
33501,16,323,16323,18.11.2016,5,:10,5:10:00,30.90639,-88.11006
33501,16,323,16323,18.11.2016,6,:10,6:10:00,30.90359,-88.1139
33501,16,323,16323,18.11.2016,7,:09,7:09:00,30.90328,-88.11383
33501,16,323,16323,18.11.2016,8,:09,8:09:00,30.89912,-88.11602
33501,16,323,16323,18.11.2016,9,:09,9:09:00,30.89906,-88.11604
33501,16,323,16323,18.11.2016,10,:09,10:09:00,30.90006,-88.11196
33501,16,323,16323,18.11.2016,11,:09,11:09:00,30.89998,-88.11196
33501,16,323,16323,18.11.2016,12,:09,12:09:00,30.89998,-88.11192
33501,16,323,16323,18.11.2016,13,:09,13:09:00,30.90008,-88.11196
33501,16,323,16323,18.11.2016,14,:09,14:09:00,30.90006,-88.11192
33501,16,323,16323,18.11.2016,15,:09,15:09:00,30.89974,-88.11167
33501,16,323,16323,18.11.2016,16,:09,16:09:00,30.89987,-88.11182
33501,16,323,16323,18.11.2016,17,:09,17:09:00,30.9,-88.11188
33501,16,323,16323,18.11.2016,18,:09,18:09:00,30.89988,-88.11188
33501,16,323,16323,18.11.2016,19,:09,19:09:00,30.89853,-88.11267
33501,16,323,16323,18.11.2016,20,:09,20:09:00,30.89726,-88.11341
33501,16,323,16323,18.11.2016,21,:09,21:09:00,30.89829,-88.11209
33501,16,323,16323,18.11.2016,22,:09,22:09:00,30.89748,-88.11373
33501,16,324,16324,19.11.2016,0,:09,0:09:00,30.90061,-88.11306
33501,16,324,16324,19.11.2016,1,:09,1:09:00,30.89916,-88.11605
33501,16,324,16324,19.11.2016,2,:09,2:09:00,30.89902,-88.116
33501,16,324,16324,19.11.2016,3,:09,3:09:00,30.8992,-88.11509
33501,16,324,16324,19.11.2016,4,:09,4:09:00,30.89882,-88.11498
33501,16,324,16324,19.11.2016,5,:09,5:09:00,30.90293,-88.11461
33501,16,324,16324,19.11.2016,6,:10,6:10:00,30.90304,-88.11494
33501,16,324,16324,19.11.2016,7,:09,7:09:00,30.90303,-88.11502
33501,16,324,16324,19.11.2016,8,:09,8:09:00,30.90312,-88.11502
33501,16,324,16324,19.11.2016,9,:09,9:09:00,30.90253,-88.1142
33501,16,324,16324,19.11.2016,10,:09,10:09:00,30.90258,-88.11419
33501,16,324,16324,19.11.2016,11,:09,11:09:00,30.90291,-88.11488
33501,16,324,16324,19.11.2016,12,:09,12:09:00,30.9013,-88.11356
33501,16,324,16324,19.11.2016,13,:09,13:09:00,30.90156,-88.11203
33501,16,324,16324,19.11.2016,14,:09,14:09:00,30.90199,-88.11157
33501,16,324,16324,19.11.2016,15,:09,15:09:00,30.90189,-88.11161
33501,16,324,16324,19.11.2016,16,:09,16:09:00,30.90187,-88.1116
33501,16,324,16324,19.11.2016,17,:09,17:09:00,30.9018,-88.11163
33501,16,324,16324,19.11.2016,18,:09,18:09:00,30.90125,-88.11188
33501,16,324,16324,19.11.2016,19,:09,19:09:00,30.90013,-88.10885
33501,16,324,16324,19.11.2016,20,:09,20:09:00,30.89987,-88.10803
33501,16,324,16324,19.11.2016,21,:09,21:09:00,30.89836,-88.10672
33501,16,325,16325,20.11.2016,0,:09,0:09:00,30.89931,-88.09711
33501,16,325,16325,20.11.2016,1,:09,1:09:00,30.89955,-88.0931
33501,16,325,16325,20.11.2016,2,:09,2:09:00,30.89971,-88.09294
33501,16,325,16325,20.11.2016,3,:09,3:09:00,30.90002,-88.09259
33501,16,325,16325,20.11.2016,4,:09,4:09:00,30.89953,-88.0951
33501,16,325,16325,20.11.2016,5,:09,5:09:00,30.9035,-88.09863
33501,16,325,16325,20.11.2016,6,:09,6:09:00,30.90453,-88.10826
33501,16,325,16325,20.11.2016,7,:13,7:13:00,30.90466,-88.10993
33501,16,325,16325,20.11.2016,8,:13,8:13:00,30.90466,-88.10982
33501,16,325,16325,20.11.2016,9,:13,9:13:00,30.90254,-88.11395
33501,16,325,16325,20.11.2016,10,:13,10:13:00,30.90336,-88.11483
33501,16,325,16325,20.11.2016,11,:13,11:13:00,30.89917,-88.11586
33501,16,325,16325,20.11.2016,12,:13,12:13:00,30.90087,-88.11315
33501,16,325,16325,20.11.2016,13,:13,13:13:00,30.90107,-88.11291
33501,16,325,16325,20.11.2016,14,:13,14:13:00,30.90157,-88.11175
33501,16,325,16325,20.11.2016,15,:13,15:13:00,30.90138,-88.11349
33501,16,325,16325,20.11.2016,16,:13,16:13:00,30.90122,-88.11334
33501,16,325,16325,20.11.2016,17,:13,17:13:00,30.90094,-88.11322
33501,16,325,16325,20.11.2016,18,:13,18:13:00,30.89759,-88.11362
33501,16,325,16325,20.11.2016,19,:13,19:13:00,30.89828,-88.11532
33501,16,325,16325,20.11.2016,20,:13,20:13:00,30.89972,-88.11071
33501,16,325,16325,20.11.2016,21,:13,21:13:00,30.89979,-88.11084
33501,16,326,16326,21.11.2016,0,:13,0:13:00,30.89907,-88.11604
33501,16,326,16326,21.11.2016,1,:13,1:13:00,30.89885,-88.11598
33501,16,326,16326,21.11.2016,2,:13,2:13:00,30.90112,-88.11434
33501,16,326,16326,21.11.2016,3,:13,3:13:00,30.90345,-88.11494
33501,16,326,16326,21.11.2016,4,:13,4:13:00,30.90376,-88.1147
33501,16,326,16326,21.11.2016,5,:13,5:13:00,30.90293,-88.11254
33501,16,326,16326,21.11.2016,6,:13,6:13:00,30.90223,-88.11157
33501,16,326,16326,21.11.2016,7,:12,7:12:00,30.9022,-88.11161
33501,16,326,16326,21.11.2016,8,:12,8:12:00,30.90216,-88.11164
33501,16,326,16326,21.11.2016,9,:12,9:12:00,30.90221,-88.11157
33501,16,326,16326,21.11.2016,10,:12,10:12:00,30.90189,-88.10992
33501,16,326,16326,21.11.2016,11,:12,11:12:00,30.90108,-88.11224
33501,16,326,16326,21.11.2016,12,:12,12:12:00,30.89985,-88.10936
33501,16,326,16326,21.11.2016,13,:12,13:12:00,30.89837,-88.10659
33501,16,326,16326,21.11.2016,14,:12,14:12:00,30.89727,-88.10055
33501,16,326,16326,21.11.2016,15,:12,15:12:00,30.89875,-88.09876
33501,16,326,16326,21.11.2016,16,:12,16:12:00,30.89968,-88.09275
33501,16,326,16326,21.11.2016,17,:12,17:12:00,30.91071,-88.09311
33501,16,326,16326,21.11.2016,18,:12,18:12:00,30.91218,-88.09354
33501,16,326,16326,21.11.2016,19,:12,19:12:00,30.91471,-88.09625
33501,16,326,16326,21.11.2016,20,:12,20:12:00,30.91473,-88.09658
33501,16,326,16326,21.11.2016,21,:12,21:12:00,30.91465,-88.09667
33501,16,327,16327,22.11.2016,0,:12,0:12:00,30.9148,-88.09668
33501,16,327,16327,22.11.2016,1,:12,1:12:00,30.91221,-88.10371
33501,16,327,16327,22.11.2016,2,:12,2:12:00,30.90475,-88.10998
33501,16,327,16327,22.11.2016,3,:12,3:12:00,30.90464,-88.1098
33501,16,327,16327,22.11.2016,4,:12,4:12:00,30.90475,-88.10997
33501,16,327,16327,22.11.2016,5,:12,5:12:00,30.90464,-88.11001
33501,16,327,16327,22.11.2016,6,:12,6:12:00,30.90475,-88.11
33501,16,327,16327,22.11.2016,7,:10,7:10:00,30.90487,-88.10758
33501,16,327,16327,22.11.2016,8,:10,8:10:00,30.90495,-88.10772
33501,16,327,16327,22.11.2016,9,:10,9:10:00,30.90496,-88.10778
33501,16,327,16327,22.11.2016,10,:10,10:10:00,30.90502,-88.10778
33501,16,327,16327,22.11.2016,11,:10,11:10:00,30.90492,-88.10776
33501,16,327,16327,22.11.2016,12,:10,12:10:00,30.90682,-88.10491
33501,16,327,16327,22.11.2016,13,:10,13:10:00,30.90684,-88.10341
33501,16,327,16327,22.11.2016,14,:10,14:10:00,30.90685,-88.10367
33501,16,327,16327,22.11.2016,15,:10,15:10:00,30.9067,-88.10408
33501,16,327,16327,22.11.2016,16,:10,16:10:00,30.90856,-88.10499
33501,16,327,16327,22.11.2016,17,:10,17:10:00,30.90931,-88.10495
33501,16,327,16327,22.11.2016,18,:10,18:10:00,30.91047,-88.10644
33501,16,327,16327,22.11.2016,19,:10,19:10:00,30.91063,-88.10799
33501,16,327,16327,22.11.2016,20,:10,20:10:00,30.90808,-88.10794
33501,16,327,16327,22.11.2016,21,:10,21:10:00,30.90247,-88.10799
33501,16,328,16328,23.11.2016,0,:10,0:10:00,30.89861,-88.11537
33501,16,328,16328,23.11.2016,1,:10,1:10:00,30.89901,-88.11598
33501,16,328,16328,23.11.2016,2,:10,2:10:00,30.89964,-88.11494
33501,16,328,16328,23.11.2016,3,:10,3:10:00,30.89958,-88.11491
33501,16,328,16328,23.11.2016,4,:10,4:10:00,30.89908,-88.11611
33501,16,328,16328,23.11.2016,5,:10,5:10:00,30.90099,-88.11371
33501,16,328,16328,23.11.2016,6,:10,6:10:00,30.90094,-88.11359
33501,16,328,16328,23.11.2016,7,:13,7:13:00,30.90287,-88.11466
33501,16,328,16328,23.11.2016,8,:13,8:13:00,30.90323,-88.1139
33501,16,328,16328,23.11.2016,9,:13,9:13:00,30.90211,-88.11167
33501,16,328,16328,23.11.2016,10,:13,10:13:00,30.90224,-88.11164
33501,16,328,16328,23.11.2016,11,:13,11:13:00,30.90212,-88.11157
33501,16,328,16328,23.11.2016,12,:13,12:13:00,30.90012,-88.11235
33501,16,328,16328,23.11.2016,13,:13,13:13:00,30.89955,-88.11241
33501,16,328,16328,23.11.2016,14,:13,14:13:00,30.89838,-88.10676
33501,16,328,16328,23.11.2016,15,:13,15:13:00,30.89857,-88.10633
33501,16,328,16328,23.11.2016,16,:13,16:13:00,30.89891,-88.10548
33501,16,328,16328,23.11.2016,17,:13,17:13:00,30.89807,-88.09712
33501,16,328,16328,23.11.2016,18,:13,18:13:00,30.8997,-88.09467
33501,16,328,16328,23.11.2016,19,:13,19:13:00,30.90004,-88.09355
